"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Ministry of Defence","Lisburn and Castlereagh","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Lisburn and Castlereagh","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Liverpool","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Liverpool","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Liverpool","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Liverpool","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Liverpool","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Liverpool","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Mid Lancashire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Mid Lancashire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Newry, Mourne and Down","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Newry, Mourne and Down","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North and West Norfolk","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North and West Norfolk","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North Hampshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North Hampshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North Yorkshire CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North Yorkshire CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North Yorkshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","North Yorkshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Overseas","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Oxfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Oxfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Perth and Kinross and Stirling","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Perth and Kinross and Stirling","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Peterborough","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Peterborough","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Peterborough","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Peterborough","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Plymouth","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Plymouth","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Plymouth","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Plymouth","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Plymouth","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Plymouth","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Plymouth","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Plymouth","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Portsmouth","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Portsmouth","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Portsmouth","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Portsmouth","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Portsmouth","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Portsmouth","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Portsmouth","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Portsmouth","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Portsmouth","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Portsmouth","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Powys","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Powys","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Shropshire CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Shropshire CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Somerset","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Somerset","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Somerset","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Somerset","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Somerset","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Somerset","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Somerset","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South Hampshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South Hampshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South Hampshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South Hampshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South Nottinghamshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South Nottinghamshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South West Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","South West Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Staffordshire CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Staffordshire CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Staffordshire CC","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Staffordshire CC","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Staffordshire CC","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Staffordshire CC","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Staffordshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Staffordshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Telford and Wrekin","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Telford and Wrekin","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Wakefield","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Wakefield","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Warrington","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Warrington","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Warwickshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Warwickshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Kent","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Kent","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Kent","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Kent","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Kent","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","West Kent","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Westminster","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Westminster","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Westminster","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Westminster","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Westminster","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Westminster","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Westminster","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Westminster","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Westminster","SEO/HEO","Female","35","[c]","42820","45200"
"Leaver Dept.","2021","Ministry of Defence","Westminster","SEO/HEO","Male","40","[c]","41500","43140"
"Leaver Dept.","2021","Ministry of Defence","Wiltshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Wiltshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Wiltshire","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Wiltshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Wiltshire","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Wiltshire","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Wiltshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Wiltshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Wiltshire","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Wiltshire","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","York","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","York","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","York","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","York","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","York","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","York","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Birmingham","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Birmingham","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Birmingham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Birmingham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Birmingham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Birmingham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Bristol, City of","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Cambridgeshire CC","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Cambridgeshire CC","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Leeds","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Leeds","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Manchester","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Manchester","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Manchester","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Manchester","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Manchester","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Manchester","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Nottingham","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Nottingham","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Nottingham","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Nottingham","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Plymouth","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Plymouth","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Sheffield","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Sheffield","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Tyneside","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Tyneside","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Tyneside","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Tyneside","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Tyneside","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Tyneside","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Warrington","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Warrington","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Westminster","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Westminster","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Westminster","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Westminster","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","Westminster","G6/G7","Female","60","[c]","55380","53130"
