"Status","Year","Disability","Function_of_post","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Property","Department for Education (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","15","10","[c]","[c]"
"In post","2021","Unknown","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Property","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Department for Transport (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Department for Transport (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Department for Transport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Department of Health and Social Care (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Department of Health and Social Care (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Department of Health and Social Care (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Driver and Vehicle Licensing Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Driver and Vehicle Standards Agency","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","FCDO Services","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Property","FCDO Services","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","FCDO Services","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Property","FCDO Services","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Property","Foreign, Commonwealth and Development Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Foreign, Commonwealth and Development Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Foreign, Commonwealth and Development Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Foreign, Commonwealth and Development Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Forestry and Land Scotland","AO","15","15","[c]","[c]"
"In post","2021","Unknown","Property","Forestry and Land Scotland","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Property","Forestry and Land Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Government Property Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Government Property Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Government Property Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","HM Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","HM Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","HM Revenue and Customs (excl. agencies)","AA","5","5","[c]","[c]"
"In post","2021","Unknown","Property","HM Revenue and Customs (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","HM Revenue and Customs (excl. agencies)","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Property","HM Revenue and Customs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","HM Revenue and Customs (excl. agencies)","G7","20","20","[c]","[c]"
"In post","2021","Unknown","Property","HM Revenue and Customs (excl. agencies)","HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Property","HM Revenue and Customs (excl. agencies)","SEO","15","15","[c]","[c]"
"In post","2021","Unknown","Property","Maritime and Coastguard Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Medicines and Healthcare Products Regulatory Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Medicines and Healthcare Products Regulatory Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Medicines and Healthcare Products Regulatory Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Ministry of Defence (excl. agencies)","AA","210","200","18040","17230"
"In post","2021","Unknown","Property","Ministry of Defence (excl. agencies)","AO","15","15","[c]","[c]"
"In post","2021","Unknown","Property","Ministry of Defence (excl. agencies)","EO","20","20","[c]","[c]"
"In post","2021","Unknown","Property","Ministry of Defence (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Ministry of Defence (excl. agencies)","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Property","Ministry of Defence (excl. agencies)","HEO","60","55","33890","33300"
"In post","2021","Unknown","Property","Ministry of Defence (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Ministry of Defence (excl. agencies)","SEO","45","45","42330","40580"
"In post","2021","Unknown","Property","Ministry of Justice (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Ministry of Justice (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Ministry of Justice (excl. agencies)","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Property","Ministry of Justice (excl. agencies)","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Property","Ministry of Justice (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Ministry of Justice (excl. agencies)","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Property","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","National Crime Agency","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Property","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Public Health England","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Public Health England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Registers of Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Scottish Courts and Tribunals Service","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Scottish Courts and Tribunals Service","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Scottish Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Scottish Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Scottish Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Scottish Forestry","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Scottish Prison Service","AA","50","50","20480","20810"
"In post","2021","Unknown","Property","Scottish Prison Service","AO","100","100","27880","28870"
"In post","2021","Unknown","Property","Scottish Prison Service","EO","30","30","[c]","[c]"
"In post","2021","Unknown","Property","Scottish Prison Service","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Scottish Prison Service","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Property","Scottish Prison Service","HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Property","Scottish Prison Service","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Property","Serious Fraud Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","The National Archives","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","The National Archives","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","The National Archives","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","The National Archives","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","The National Archives","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","UK Intellectual Property Office","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","UK Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","UK Intellectual Property Office","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","United Kingdom Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","United Kingdom Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Valuation Office Agency","AA","40","35","19850","19850"
"In post","2021","Unknown","Property","Valuation Office Agency","AO","220","210","21140","21100"
"In post","2021","Unknown","Property","Valuation Office Agency","EO","210","195","26180","25860"
"In post","2021","Unknown","Property","Valuation Office Agency","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Property","Valuation Office Agency","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Property","Valuation Office Agency","HEO","100","100","32410","32100"
"In post","2021","Unknown","Property","Valuation Office Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Valuation Office Agency","SEO","60","55","43490","42410"
"In post","2021","Unknown","Property","Vehicle Certification Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Wilton Park","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Cabinet Office (excl. agencies)","AO","130","120","20910","20920"
"In post","2021","Unknown","Security","Cabinet Office (excl. agencies)","EO","50","50","26640","26670"
"In post","2021","Unknown","Security","Cabinet Office (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Cabinet Office (excl. agencies)","G7","15","10","[c]","[c]"
"In post","2021","Unknown","Security","Cabinet Office (excl. agencies)","HEO","95","95","33980","33300"
"In post","2021","Unknown","Security","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Cabinet Office (excl. agencies)","SEO","15","15","[c]","[c]"
"In post","2021","Unknown","Security","Crown Prosecution Service","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Debt Management Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Debt Management Office","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Debt Management Office","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Defence Science and Technology Laboratory","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Defence Science and Technology Laboratory","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Defence Science and Technology Laboratory","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
