"Status","Year","Age","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Statistics","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Veterinarian","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Veterinarian","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Environment, Food and Rural Affairs","Veterinarian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","Digital, Data and Technology","Inner London - West","10","[c]","58930","56040"
"New entrant CS","2021","40-49","Department for International Trade","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","International Trade","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","International Trade","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","Other","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for International Trade","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Commercial","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Commercial","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Digital, Data and Technology","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Digital, Data and Technology","West Wales and The Valleys","10","[c]","43190","47280"
"New entrant CS","2021","40-49","Department for Transport","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Finance","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Human Resources","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Knowledge and Information Management","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Medicine","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","West Wales and The Valleys","35","[c]","21480","21590"
"New entrant CS","2021","40-49","Department for Transport","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Other","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Other","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Policy","Hampshire and Isle of Wight","10","[c]","41010","40780"
"New entrant CS","2021","40-49","Department for Transport","Policy","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Policy","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Property","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Security","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Social Research","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Unknown","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Transport","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Finance","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Operational Delivery","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Operational Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Science and Engineering","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Bedfordshire and Hertfordshire","80","[c]","27850","29290"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Berkshire, Buckinghamshire and Oxfordshire","95","[c]","27200","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Cheshire","45","[c]","25470","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Cornwall and Isles of Scilly","20","[c]","25380","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Derbyshire and Nottinghamshire","80","[c]","26300","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Devon","50","[c]","24540","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Dorset and Somerset","45","[c]","26110","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","East Anglia","105","[c]","27130","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","East Wales","45","[c]","25470","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","East Yorkshire and Northern Lincolnshire","30","[c]","27330","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Eastern Scotland","85","[c]","24290","24290"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Essex","85","[c]","28150","29290"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","110","[c]","26840","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Greater Manchester","210","[c]","30030","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Hampshire and Isle of Wight","75","[c]","26170","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Herefordshire, Worcestershire and Warwickshire","30","[c]","26560","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Highlands and Islands","15","[c]","25250","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Inner London - East","165","[c]","29980","31060"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Inner London - West","80","[c]","34660","31060"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Kent","105","[c]","28520","29290"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Lancashire","155","[c]","23670","21010"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Leicestershire, Rutland and Northamptonshire","70","[c]","26430","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Lincolnshire","15","[c]","27160","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Merseyside","50","[c]","26430","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","North Eastern Scotland","10","[c]","26970","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","North Yorkshire","25","[c]","27000","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Northumberland and Tyne and Wear","200","[c]","25750","21010"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Outer London - East and North East","110","[c]","30000","31060"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Outer London - South","60","[c]","30150","31060"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Outer London - West and North West","130","[c]","30370","31060"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Shropshire and Staffordshire","65","[c]","26770","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","South Yorkshire","75","[c]","26680","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Southern Scotland","35","[c]","26570","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Surrey, East and West Sussex","135","[c]","26350","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Tees Valley and Durham","30","[c]","22960","21010"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","Unknown","65","[c]","31670","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","West Central Scotland","65","[c]","24540","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","West Midlands","120","[c]","27320","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","West Wales and The Valleys","60","[c]","24880","27570"
"New entrant CS","2021","40-49","Department for Work and Pensions","Unknown","West Yorkshire","180","[c]","28490","27570"
"New entrant CS","2021","40-49","Department of Health and Social Care","Commercial","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Commercial","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Communications","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Communications","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Communications","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Digital, Data and Technology","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Economics","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Finance","Inner London - West","10","[c]","49350","40650"
"New entrant CS","2021","40-49","Department of Health and Social Care","Finance","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Finance","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Finance","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Human Resources","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Human Resources","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Intelligence Analysis","Inner London - West","15","[c]","62680","66230"
"New entrant CS","2021","40-49","Department of Health and Social Care","Intelligence Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Knowledge and Information Management","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Knowledge and Information Management","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Knowledge and Information Management","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Knowledge and Information Management","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Knowledge and Information Management","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Medicine","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Medicine","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Medicine","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Medicine","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Medicine","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Medicine","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Medicine","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Medicine","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Medicine","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Medicine","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","Derbyshire and Nottinghamshire","10","[c]","28160","28590"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","Essex","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","39120","36330"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","Inner London - East","90","[c]","41100","38550"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","Outer London - West and North West","10","[c]","39730","39900"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","West Midlands","15","[c]","28800","28590"
"New entrant CS","2021","40-49","Department of Health and Social Care","Operational Delivery","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Other","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Policy","Inner London - West","45","[c]","57620","53360"
"New entrant CS","2021","40-49","Department of Health and Social Care","Policy","West Yorkshire","35","[c]","46710","49530"
"New entrant CS","2021","40-49","Department of Health and Social Care","Property","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Property","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Science and Engineering","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Science and Engineering","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Science and Engineering","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","38560","32680"
"New entrant CS","2021","40-49","Department of Health and Social Care","Science and Engineering","Greater Manchester","10","[c]","39890","37110"
"New entrant CS","2021","40-49","Department of Health and Social Care","Science and Engineering","Inner London - East","20","[c]","42020","39480"
"New entrant CS","2021","40-49","Department of Health and Social Care","Science and Engineering","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Science and Engineering","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Science and Engineering","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Science and Engineering","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Department of Health and Social Care","Science and Engineering","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
