"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","White","Project Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Project Delivery","SEO","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Property","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Property","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Property","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Property","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Property","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Property","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Security","AA","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Security","AO","35","[c]","35370","39000"
"Leaver CS","2021","60-64","White","Security","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Unknown","AA","75","[c]","19610","19050"
"Leaver CS","2021","60-64","White","Unknown","AO","665","[c]","21210","21010"
"Leaver CS","2021","60-64","White","Unknown","EO","655","[c]","27820","27570"
"Leaver CS","2021","60-64","White","Unknown","G6","85","[c]","72970","72780"
"Leaver CS","2021","60-64","White","Unknown","G7","125","[c]","56050","56120"
"Leaver CS","2021","60-64","White","Unknown","HEO","310","[c]","34430","34270"
"Leaver CS","2021","60-64","White","Unknown","SCS level","45","[c]","[c]","[c]"
"Leaver CS","2021","60-64","White","Unknown","SEO","195","[c]","42250","41570"
"Leaver CS","2021","60-64","White","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","No function","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","No function","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","No function","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","No function","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","No function","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","No function","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Security","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","AO","45","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","No function","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","No function","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","No function","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","No function","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","No function","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","No function","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","No function","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Security","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Unknown","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Chinese","Internal Audit","HEO","[c]","[c]","[c]","[c]"
