"Status","Year","Age","Function_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Counter Fraud","Merseyside","Outside London","55","55","28450","25560"
"In post","2021","20-29","Counter Fraud","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Northern Ireland","Outside London","25","25","25700","25560"
"In post","2021","20-29","Counter Fraud","Northumberland and Tyne and Wear","Outside London","65","65","28950","25560"
"In post","2021","20-29","Counter Fraud","Outer London - South","London","100","100","32490","29570"
"In post","2021","20-29","Counter Fraud","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","West Central Scotland","Outside London","45","45","27080","25560"
"In post","2021","20-29","Counter Fraud","West Midlands","Outside London","55","55","27980","25560"
"In post","2021","20-29","Counter Fraud","West Yorkshire","Outside London","115","115","30210","25560"
"In post","2021","20-29","Debt","Derbyshire and Nottinghamshire","Outside London","70","65","20690","20140"
"In post","2021","20-29","Debt","East Wales","Outside London","115","110","22850","20140"
"In post","2021","20-29","Debt","Eastern Scotland","Outside London","175","175","20800","20140"
"In post","2021","20-29","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","Merseyside","Outside London","60","60","20700","20140"
"In post","2021","20-29","Debt","Northumberland and Tyne and Wear","Outside London","175","170","20430","20140"
"In post","2021","20-29","Debt","Outer London - South","London","50","50","24480","24120"
"In post","2021","20-29","Debt","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","Southern Scotland","Outside London","80","75","20820","20140"
"In post","2021","20-29","Debt","West Central Scotland","Outside London","100","95","20980","20140"
"In post","2021","20-29","Debt","West Midlands","Outside London","135","130","20770","20140"
"In post","2021","20-29","Debt","West Yorkshire","Outside London","100","100","20510","20140"
"In post","2021","20-29","Digital, Data & Technology","Bedfordshire and Hertfordshire","Outside London","10","10","26560","24950"
"In post","2021","20-29","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","30","31840","29770"
"In post","2021","20-29","Digital, Data & Technology","Cheshire","Outside London","15","15","35150","36520"
"In post","2021","20-29","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","35","35","31820","29760"
"In post","2021","20-29","Digital, Data & Technology","Devon","Outside London","180","180","29350","29760"
"In post","2021","20-29","Digital, Data & Technology","Dorset and Somerset","Outside London","30","30","34330","33290"
"In post","2021","20-29","Digital, Data & Technology","East Anglia","Outside London","25","25","26100","24920"
"In post","2021","20-29","Digital, Data & Technology","East Wales","Outside London","170","170","30140","29540"
"In post","2021","20-29","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Eastern Scotland","Outside London","35","35","30850","30080"
"In post","2021","20-29","Digital, Data & Technology","Essex","Outside London","20","20","30990","31810"
"In post","2021","20-29","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","115","110","30490","29180"
"In post","2021","20-29","Digital, Data & Technology","Greater Manchester","Outside London","70","70","34290","31810"
"In post","2021","20-29","Digital, Data & Technology","Hampshire and Isle of Wight","Outside London","55","55","30310","29540"
"In post","2021","20-29","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Inner London - East","London","265","260","39530","35530"
"In post","2021","20-29","Digital, Data & Technology","Inner London - West","London","315","315","39310","36800"
"In post","2021","20-29","Digital, Data & Technology","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","26640","20800"
"In post","2021","20-29","Digital, Data & Technology","Merseyside","Outside London","35","35","29660","31660"
"In post","2021","20-29","Digital, Data & Technology","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Northumberland and Tyne and Wear","Outside London","110","110","31140","31810"
"In post","2021","20-29","Digital, Data & Technology","Outer London - South","London","20","20","37750","36160"
"In post","2021","20-29","Digital, Data & Technology","Outer London - West and North West","London","20","20","30190","29820"
"In post","2021","20-29","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Shropshire and Staffordshire","Outside London","45","40","29720","31810"
"In post","2021","20-29","Digital, Data & Technology","South Yorkshire","Outside London","35","35","34970","33000"
"In post","2021","20-29","Digital, Data & Technology","Southern Scotland","Outside London","45","45","32820","33930"
"In post","2021","20-29","Digital, Data & Technology","Surrey, East and West Sussex","Outside London","45","40","28940","25560"
"In post","2021","20-29","Digital, Data & Technology","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","West Central Scotland","Outside London","15","15","35380","37780"
"In post","2021","20-29","Digital, Data & Technology","West Midlands","Outside London","105","105","33740","31810"
"In post","2021","20-29","Digital, Data & Technology","West Wales and The Valleys","Outside London","115","115","30170","26470"
"In post","2021","20-29","Digital, Data & Technology","West Yorkshire","Outside London","70","70","30610","28970"
"In post","2021","20-29","Finance","Bedfordshire and Hertfordshire","Outside London","15","15","37790","37320"
"In post","2021","20-29","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","35","35","30040","28130"
"In post","2021","20-29","Finance","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Finance","Derbyshire and Nottinghamshire","Outside London","25","25","27920","25560"
"In post","2021","20-29","Finance","Devon","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Finance","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","East Anglia","Outside London","10","10","27580","26670"
"In post","2021","20-29","Finance","East Wales","Outside London","15","15","29720","24500"
"In post","2021","20-29","Finance","Eastern Scotland","Outside London","30","30","28630","25480"
"In post","2021","20-29","Finance","Essex","Outside London","25","25","27380","25560"
"In post","2021","20-29","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","190","190","27310","25560"
"In post","2021","20-29","Finance","Greater Manchester","Outside London","40","40","33370","30090"
"In post","2021","20-29","Finance","Hampshire and Isle of Wight","Outside London","40","40","28560","26670"
"In post","2021","20-29","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Finance","Inner London - East","London","30","30","41410","36800"
"In post","2021","20-29","Finance","Inner London - West","London","425","420","38840","34640"
"In post","2021","20-29","Finance","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Merseyside","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Finance","North Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Northumberland and Tyne and Wear","Outside London","25","25","33890","31810"
"In post","2021","20-29","Finance","Outer London - South","London","5","5","[c]","[c]"
"In post","2021","20-29","Finance","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","20-29","Finance","Shropshire and Staffordshire","Outside London","15","15","28260","26670"
"In post","2021","20-29","Finance","South Yorkshire","Outside London","15","15","41880","39760"
"In post","2021","20-29","Finance","Southern Scotland","Outside London","15","15","29450","26120"
"In post","2021","20-29","Finance","Surrey, East and West Sussex","Outside London","10","10","29790","31040"
"In post","2021","20-29","Finance","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Finance","West Central Scotland","Outside London","90","75","21610","20140"
"In post","2021","20-29","Finance","West Midlands","Outside London","50","50","30770","29360"
"In post","2021","20-29","Finance","West Wales and The Valleys","Outside London","20","20","29910","28850"
"In post","2021","20-29","Finance","West Yorkshire","Outside London","115","115","27900","23440"
"In post","2021","20-29","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Grants Management","Cheshire","Outside London","20","20","22690","21050"
"In post","2021","20-29","Grants Management","Cumbria","Outside London","80","80","21380","21050"
"In post","2021","20-29","Grants Management","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Grants Management","Devon","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Grants Management","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Grants Management","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Grants Management","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Grants Management","Herefordshire, Worcestershire and Warwickshire","Outside London","35","35","22990","21050"
"In post","2021","20-29","Grants Management","North Yorkshire","Outside London","25","25","22750","21050"
"In post","2021","20-29","Grants Management","Northumberland and Tyne and Wear","Outside London","45","45","22870","21050"
"In post","2021","20-29","Grants Management","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Grants Management","West Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2021","20-29","Human Resources","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","26940","23520"
"In post","2021","20-29","Human Resources","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Derbyshire and Nottinghamshire","Outside London","70","70","30310","29730"
"In post","2021","20-29","Human Resources","Devon","Outside London","5","5","[c]","[c]"
"In post","2021","20-29","Human Resources","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","East Anglia","Outside London","15","15","27850","23750"
"In post","2021","20-29","Human Resources","East Wales","Outside London","60","60","28180","24570"
"In post","2021","20-29","Human Resources","Eastern Scotland","Outside London","35","35","25940","24290"
"In post","2021","20-29","Human Resources","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","140","135","25310","21540"
"In post","2021","20-29","Human Resources","Greater Manchester","Outside London","105","105","28160","25720"
"In post","2021","20-29","Human Resources","Hampshire and Isle of Wight","Outside London","35","35","28620","26670"
"In post","2021","20-29","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Highlands and Islands","Outside London","10","10","21500","19160"
"In post","2021","20-29","Human Resources","Inner London - East","London","65","60","34970","32300"
"In post","2021","20-29","Human Resources","Inner London - West","London","490","490","35510","32420"
