"Status","Year","Age","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Commercial","Ministry of Defence","Science and Engineering","15","15","31120","31950"
"In post","2021","20-29","Commercial","Ministry of Housing, Communities and Local Government","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Ministry of Justice","Commercial","55","55","32100","31000"
"In post","2021","20-29","Commercial","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Ministry of Justice","Operational Delivery","10","10","28130","28630"
"In post","2021","20-29","Commercial","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Office for Standards in Education","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Other Cabinet Office Agencies","Commercial","70","70","28230","27770"
"In post","2021","20-29","Commercial","Scottish Government","Commercial","25","25","25590","22430"
"In post","2021","20-29","Commercial","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","UK Export Finance","Operational Delivery","35","35","37130","33000"
"In post","2021","20-29","Commercial","United Kingdom Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Water Services Regulation Authority","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Attorney General's Departments","Communications","25","25","35310","31560"
"In post","2021","20-29","Communications","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Cabinet Office","Unknown","115","115","36190","34550"
"In post","2021","20-29","Communications","Chancellor's other departments","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Competition and Markets Authority","Communications","10","10","32970","33610"
"In post","2021","20-29","Communications","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","Communications","45","45","37350","38620"
"In post","2021","20-29","Communications","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Department for Digital, Culture, Media and Sport","Communications","10","10","44350","39490"
"In post","2021","20-29","Communications","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Department for Education","Communications","95","90","32870","29360"
"In post","2021","20-29","Communications","Department for Environment, Food and Rural Affairs","Communications","55","55","34710","33120"
"In post","2021","20-29","Communications","Department for Environment, Food and Rural Affairs","Operational Delivery","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Department for International Trade","Communications","40","40","34240","32120"
"In post","2021","20-29","Communications","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Department for Transport","Communications","55","55","32630","31040"
"In post","2021","20-29","Communications","Department for Transport","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Department for Work and Pensions","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Department of Health and Social Care","Communications","85","85","33550","32790"
"In post","2021","20-29","Communications","ESTYN","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Foreign, Commonwealth and Development Office","Communications","35","35","38360","38600"
"In post","2021","20-29","Communications","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","HM Revenue and Customs","Communications","25","25","33860","36160"
"In post","2021","20-29","Communications","HM Revenue and Customs","Operational Delivery","260","260","27950","25560"
"In post","2021","20-29","Communications","HM Revenue and Customs","Tax","745","740","26540","25560"
"In post","2021","20-29","Communications","HM Revenue and Customs","Unknown","155","155","27680","25560"
"In post","2021","20-29","Communications","HM Treasury","Communications","15","15","38460","37210"
"In post","2021","20-29","Communications","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Ministry of Defence","Communications","90","90","32130","28650"
"In post","2021","20-29","Communications","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Ministry of Defence","Other","10","10","22670","19240"
"In post","2021","20-29","Communications","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Ministry of Housing, Communities and Local Government","Communications","35","35","34130","33210"
"In post","2021","20-29","Communications","Ministry of Justice","Communications","25","25","33890","30850"
"In post","2021","20-29","Communications","Ministry of Justice","Operational Delivery","10","10","31360","30850"
"In post","2021","20-29","Communications","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","National Crime Agency","Communications","10","10","[c]","[c]"
"In post","2021","20-29","Communications","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Office for Standards in Education","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Office of Gas and Electricity Markets","Communications","10","10","32630","30750"
"In post","2021","20-29","Communications","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Other Cabinet Office Agencies","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Scotland Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Scottish Government","Communications","5","5","[c]","[c]"
"In post","2021","20-29","Communications","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","The National Archives","Communications","5","5","[c]","[c]"
"In post","2021","20-29","Communications","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","UK Export Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","UK Supreme Court","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","UK Supreme Court","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","United Kingdom Statistics Authority","Communications","20","20","30480","29540"
"In post","2021","20-29","Communications","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Attorney General's Departments","Counter Fraud","40","40","32400","33100"
"In post","2021","20-29","Counter Fraud","Cabinet Office","Unknown","25","25","37370","34550"
"In post","2021","20-29","Counter Fraud","Charity Commission","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","10","10","29900","32360"
"In post","2021","20-29","Counter Fraud","Department for Business, Energy and Industrial Strategy","Policy","5","5","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Food Standards Agency","Counter Fraud","5","5","[c]","[c]"
"In post","2021","20-29","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","35","35","32950","31810"
"In post","2021","20-29","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","HM Revenue and Customs","Legal","470","465","27460","25560"
"In post","2021","20-29","Counter Fraud","HM Revenue and Customs","Operational Delivery","265","260","27470","25560"
"In post","2021","20-29","Counter Fraud","HM Revenue and Customs","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","HM Revenue and Customs","Other","15","15","34030","31810"
"In post","2021","20-29","Counter Fraud","HM Revenue and Customs","Tax","185","185","35730","31810"
"In post","2021","20-29","Counter Fraud","HM Revenue and Customs","Unknown","40","40","29690","29570"
"In post","2021","20-29","Counter Fraud","HM Treasury","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","HM Revenue and Customs","Operational Delivery","565","545","21660","20140"
"In post","2021","20-29","Debt","HM Revenue and Customs","Tax","450","440","20380","20140"
"In post","2021","20-29","Debt","HM Revenue and Customs","Unknown","45","40","22550","20140"
"In post","2021","20-29","Debt","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","UK Export Finance","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","25","25","32290","30130"
"In post","2021","20-29","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Cabinet Office","Unknown","205","205","41360","38010"
"In post","2021","20-29","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Charity Commission","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","15","15","41990","34870"
"In post","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","135","135","30190","29910"
"In post","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","5","5","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","45","45","29830","31580"
