"Status","Year","Function_of_post","Parent_department","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","Ministry of Justice","Bedford","Unknown","60","[c]","23050","21500"
"New entrant CS","2021","No function","Ministry of Justice","Berkshire","Heterosexual / straight","35","[c]","28300","24020"
"New entrant CS","2021","No function","Ministry of Justice","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Berkshire","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Bexley and Greenwich","Heterosexual / straight","65","[c]","26980","28720"
"New entrant CS","2021","No function","Ministry of Justice","Bexley and Greenwich","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Bexley and Greenwich","Unknown","80","[c]","27220","28720"
"New entrant CS","2021","No function","Ministry of Justice","Birmingham","Heterosexual / straight","100","[c]","24260","22570"
"New entrant CS","2021","No function","Ministry of Justice","Birmingham","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Birmingham","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Birmingham","Unknown","100","[c]","21790","19930"
"New entrant CS","2021","No function","Ministry of Justice","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Bournemouth and Poole","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Bournemouth and Poole","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Bournemouth and Poole","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Bradford","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Bradford","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Bradford","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Breckland and South Norfolk","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Breckland and South Norfolk","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Breckland and South Norfolk","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Brent","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Brent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Brent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Brent","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Brighton and Hove","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Brighton and Hove","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Bristol, City of","Heterosexual / straight","45","[c]","20460","19930"
"New entrant CS","2021","No function","Ministry of Justice","Bristol, City of","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Bristol, City of","Unknown","45","[c]","21550","20600"
"New entrant CS","2021","No function","Ministry of Justice","Bromley","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Bromley","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Bromley","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Buckinghamshire CC","Heterosexual / straight","45","[c]","25030","27200"
"New entrant CS","2021","No function","Ministry of Justice","Buckinghamshire CC","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Buckinghamshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Buckinghamshire CC","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Calderdale and Kirklees","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Cambridgeshire CC","Heterosexual / straight","50","[c]","22900","22890"
"New entrant CS","2021","No function","Ministry of Justice","Cambridgeshire CC","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Cambridgeshire CC","Unknown","40","[c]","23560","25850"
"New entrant CS","2021","No function","Ministry of Justice","Camden and City of London","Heterosexual / straight","60","[c]","23040","22680"
"New entrant CS","2021","No function","Ministry of Justice","Camden and City of London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Camden and City of London","Unknown","95","[c]","22370","22680"
"New entrant CS","2021","No function","Ministry of Justice","Cardiff and Vale of Glamorgan","Heterosexual / straight","45","[c]","21020","19530"
"New entrant CS","2021","No function","Ministry of Justice","Cardiff and Vale of Glamorgan","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Cardiff and Vale of Glamorgan","Unknown","65","[c]","21180","20600"
"New entrant CS","2021","No function","Ministry of Justice","Central Hampshire","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Central Hampshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Central Hampshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Central Valleys","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Cheshire East","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Cheshire East","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Cheshire West and Chester","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Chorley and West Lancashire","Heterosexual / straight","35","[c]","23210","22850"
"New entrant CS","2021","No function","Ministry of Justice","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Chorley and West Lancashire","Unknown","40","[c]","23100","22850"
"New entrant CS","2021","No function","Ministry of Justice","City of Edinburgh","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Coventry","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Coventry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Coventry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Croydon","Heterosexual / straight","35","[c]","23660","21980"
"New entrant CS","2021","No function","Ministry of Justice","Croydon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Croydon","Unknown","40","[c]","23260","21300"
"New entrant CS","2021","No function","Ministry of Justice","Darlington","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Darlington","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Darlington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Derby","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Derby","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Derby","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Devon CC","Heterosexual / straight","115","[c]","22640","22850"
"New entrant CS","2021","No function","Ministry of Justice","Devon CC","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Devon CC","Unknown","45","[c]","22230","22850"
"New entrant CS","2021","No function","Ministry of Justice","Dorset CC","Heterosexual / straight","35","[c]","23790","23860"
"New entrant CS","2021","No function","Ministry of Justice","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Dorset CC","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Dudley","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Dudley","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Dudley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Durham CC","Heterosexual / straight","70","[c]","22400","22850"
"New entrant CS","2021","No function","Ministry of Justice","Durham CC","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Durham CC","Unknown","65","[c]","22410","22850"
"New entrant CS","2021","No function","Ministry of Justice","Ealing","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Ealing","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Ealing","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Kent","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Kent","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Lancashire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Riding of Yorkshire","Heterosexual / straight","55","[c]","21940","22850"
"New entrant CS","2021","No function","Ministry of Justice","East Riding of Yorkshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Riding of Yorkshire","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Surrey","Heterosexual / straight","50","[c]","27250","27070"
"New entrant CS","2021","No function","Ministry of Justice","East Surrey","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Surrey","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Sussex CC","Heterosexual / straight","55","[c]","23750","25850"
"New entrant CS","2021","No function","Ministry of Justice","East Sussex CC","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Sussex CC","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","East Sussex CC","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Enfield","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Enfield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Essex Thames Gateway","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Essex Thames Gateway","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Flintshire and Wrexham","Heterosexual / straight","75","[c]","22820","22850"
"New entrant CS","2021","No function","Ministry of Justice","Flintshire and Wrexham","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Flintshire and Wrexham","Unknown","45","[c]","21910","22850"
"New entrant CS","2021","No function","Ministry of Justice","Glasgow City","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Glasgow City","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Gloucestershire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Gloucestershire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Greater Manchester North East","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Greater Manchester North East","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Greater Manchester North West","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Greater Manchester North West","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Greater Manchester South East","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Greater Manchester South East","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Greater Manchester South West","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Greater Manchester South West","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Greater Manchester South West","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Gwent Valleys","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Gwent Valleys","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Hackney and Newham","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Hackney and Newham","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Haringey and Islington","Heterosexual / straight","55","[c]","25940","26410"
"New entrant CS","2021","No function","Ministry of Justice","Haringey and Islington","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Haringey and Islington","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Haringey and Islington","Unknown","125","[c]","25890","25450"
"New entrant CS","2021","No function","Ministry of Justice","Harrow and Hillingdon","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Harrow and Hillingdon","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Hartlepool and Stockton-on-Tees","Heterosexual / straight","40","[c]","22400","22850"
"New entrant CS","2021","No function","Ministry of Justice","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Hartlepool and Stockton-on-Tees","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Heart of Essex","Heterosexual / straight","35","[c]","23480","22920"
"New entrant CS","2021","No function","Ministry of Justice","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Heart of Essex","Unknown","55","[c]","22870","22570"
"New entrant CS","2021","No function","Ministry of Justice","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Hertfordshire","Heterosexual / straight","75","[c]","24060","24020"
"New entrant CS","2021","No function","Ministry of Justice","Hertfordshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Hertfordshire","Unknown","40","[c]","24310","23930"
"New entrant CS","2021","No function","Ministry of Justice","Hounslow and Richmond upon Thames","Heterosexual / straight","40","[c]","26090","24660"
"New entrant CS","2021","No function","Ministry of Justice","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Hounslow and Richmond upon Thames","Unknown","75","[c]","25980","25930"
"New entrant CS","2021","No function","Ministry of Justice","Isle of Wight","Heterosexual / straight","45","[c]","22530","22850"
"New entrant CS","2021","No function","Ministry of Justice","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Isle of Wight","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","60","[c]","27990","27780"
"New entrant CS","2021","No function","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Kensington & Chelsea and Hammersmith & Fulham","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Kent Thames Gateway","Heterosexual / straight","75","[c]","26000","27850"
"New entrant CS","2021","No function","Ministry of Justice","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Kent Thames Gateway","Unknown","80","[c]","24880","27850"
"New entrant CS","2021","No function","Ministry of Justice","Kingston upon Hull, City of","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Kingston upon Hull, City of","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Lambeth","Heterosexual / straight","35","[c]","28340","30220"
"New entrant CS","2021","No function","Ministry of Justice","Lambeth","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Lambeth","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Lambeth","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Lancaster and Wyre","Heterosexual / straight","40","[c]","22010","22340"
"New entrant CS","2021","No function","Ministry of Justice","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Lancaster and Wyre","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Leeds","Heterosexual / straight","85","[c]","23010","22850"
"New entrant CS","2021","No function","Ministry of Justice","Leeds","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Leeds","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Leeds","Unknown","100","[c]","21640","20600"
"New entrant CS","2021","No function","Ministry of Justice","Leicester","Heterosexual / straight","45","[c]","21450","22850"
"New entrant CS","2021","No function","Ministry of Justice","Leicester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Leicester","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Leicestershire CC and Rutland","Heterosexual / straight","55","[c]","22380","22850"
"New entrant CS","2021","No function","Ministry of Justice","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Leicestershire CC and Rutland","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Lewisham and Southwark","Heterosexual / straight","50","[c]","26730","26410"
"New entrant CS","2021","No function","Ministry of Justice","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Lewisham and Southwark","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Lincolnshire","Heterosexual / straight","50","[c]","23840","22850"
"New entrant CS","2021","No function","Ministry of Justice","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Lincolnshire","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Liverpool","Heterosexual / straight","40","[c]","21440","20600"
"New entrant CS","2021","No function","Ministry of Justice","Liverpool","LGBO","5","[c]","[c]","[c]"
