"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","65","65","57230","54620"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","15","15","57450","53570"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","85","85","73750","64500"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","90","85","61760","56210"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Hampshire and Isle of Wight","50","45","66180","64500"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","110","110","60160","56510"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","640","630","78260","69150"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Lancashire","30","30","56540","49700"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Merseyside","70","70","63830","55750"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland and Tyne and Wear","15","15","60310","56470"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Outer London - South","20","15","70260","68170"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Shropshire and Staffordshire","10","10","70410","54400"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","South Yorkshire","40","40","61060","50760"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Southern Scotland","20","20","65780","62130"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Tees Valley and Durham","10","10","68480","66810"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","15","15","62420","54700"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","15","15","64460","67610"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","20","20","84110","71390"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","65","60","67060","64500"
"In post","2021","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","10","10","42600","40320"
"In post","2021","Commercial","Charity Commission","Charity Commission","Merseyside","5","5","[c]","[c]"
"In post","2021","Commercial","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","5","5","[c]","[c]"
"In post","2021","Commercial","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","10","10","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","Other Cabinet Office Agencies","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","Other Cabinet Office Agencies","East Anglia","85","85","34770","34800"
"In post","2021","Commercial","Crown Commercial Service","Other Cabinet Office Agencies","East Wales","65","65","31160","28540"
"In post","2021","Commercial","Crown Commercial Service","Other Cabinet Office Agencies","Inner London - East","20","20","47540","40730"
"In post","2021","Commercial","Crown Commercial Service","Other Cabinet Office Agencies","Merseyside","185","180","33650","34800"
"In post","2021","Commercial","Crown Commercial Service","Other Cabinet Office Agencies","West Midlands","10","10","29680","31560"
"In post","2021","Commercial","Crown Commercial Service","Other Cabinet Office Agencies","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Attorney General's Departments","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Attorney General's Departments","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Attorney General's Departments","Inner London - West","5","5","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Attorney General's Departments","North Yorkshire","10","10","41500","38180"
"In post","2021","Commercial","Crown Prosecution Service","Attorney General's Departments","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Attorney General's Departments","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Debt Management Office","HM Treasury","Inner London - West","10","10","[c]","[c]"
"In post","2021","Commercial","Defence Electronics and Components Agency","Ministry of Defence","East Wales","25","25","32200","30040"
"In post","2021","Commercial","Defence Electronics and Components Agency","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Ministry of Defence","Dorset and Somerset","5","5","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Ministry of Defence","Eastern Scotland","10","10","44010","42060"
"In post","2021","Commercial","Defence Equipment and Support","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","225","220","45770","41790"
"In post","2021","Commercial","Defence Equipment and Support","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Ministry of Defence","West Central Scotland","35","35","36110","33000"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","40","35","34930","37320"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Ministry of Defence","Hampshire and Isle of Wight","30","25","31910","28650"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Inner London - West","15","15","46040","45210"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Inner London - West","25","25","53430","51730"
"In post","2021","Commercial","Department for Education (excl. agencies)","Department for Education","Derbyshire and Nottinghamshire","10","10","48620","49860"
"In post","2021","Commercial","Department for Education (excl. agencies)","Department for Education","Greater Manchester","60","60","38230","36780"
"In post","2021","Commercial","Department for Education (excl. agencies)","Department for Education","Inner London - West","10","10","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","Department for Education","Northumberland and Tyne and Wear","10","10","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","Department for Education","South Yorkshire","55","50","38610","38000"
"In post","2021","Commercial","Department for Education (excl. agencies)","Department for Education","Tees Valley and Durham","20","20","43810","38280"
"In post","2021","Commercial","Department for Education (excl. agencies)","Department for Education","West Midlands","25","20","38310","38280"
"In post","2021","Commercial","Department for Education (excl. agencies)","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","15","15","34680","35900"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Cheshire","10","10","35920","35900"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Devon","10","10","43390","38370"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Anglia","15","15","38980","36970"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","40970","36970"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Inner London - West","20","20","39850","40200"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North Yorkshire","15","15","37370","37240"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Commercial","Department for International Trade","Department for International Trade","Inner London - West","25","25","37120","38160"
