"Status","Year","Function_of_post","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Commercial","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","United Kingdom Statistics Authority","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Attorney General's Departments","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Cabinet Office","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Business, Energy and Industrial Strategy","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Digital, Culture, Media and Sport","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Digital, Culture, Media and Sport","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Digital, Culture, Media and Sport","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Digital, Culture, Media and Sport","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Education","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Environment, Food and Rural Affairs","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department for Transport","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Department of Health and Social Care","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Land Registry","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Land Registry","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","EO","Female","260","[c]","25520","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs","EO","Male","355","[c]","25580","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs","HEO","Female","55","[c]","31690","31810"
"New entrant CS","2021","Communications","HM Revenue and Customs","HEO","Male","80","[c]","31810","31810"
"New entrant CS","2021","Communications","HM Revenue and Customs","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","AO","Female","[c]","[c]","[c]","[c]"
