"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Veterinarian","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Inspector of Education and Training","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Medicine","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Medicine","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Medicine","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Other","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Psychology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Tax","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Veterinarian","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Inspector of Education and Training","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Medicine","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Medicine","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Medicine","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Other","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Psychology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Tax","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Tax","HEO","[c]","[c]","[c]","[c]"
