"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Land Registry","Human Resources","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Internal Audit","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Internal Audit","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Internal Audit","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Internal Audit","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","East Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","HM Land Registry","Legal","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Legal","East of England","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Land Registry","Legal","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","HM Land Registry","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","London","Undeclared","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Legal","London","Unknown","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Legal","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Legal","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","North West (England)","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","HM Land Registry","Legal","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Legal","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Legal","South West (England)","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","HM Land Registry","Legal","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","South West (England)","Undeclared","15","10","[c]","[c]"
"In post","2021","HM Land Registry","Legal","South West (England)","Unknown","20","20","[c]","[c]"
"In post","2021","HM Land Registry","Legal","Wales","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","HM Land Registry","Legal","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","Wales","Unknown","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Legal","West Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Land Registry","Legal","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","Yorkshire and The Humber","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Legal","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Operational Delivery","East Midlands (England)","Heterosexual / straight","380","350","29000","27130"
"In post","2021","HM Land Registry","Operational Delivery","East Midlands (England)","LGBO","20","20","[c]","[c]"
"In post","2021","HM Land Registry","Operational Delivery","East Midlands (England)","Undeclared","70","60","29740","27130"
"In post","2021","HM Land Registry","Operational Delivery","East Midlands (England)","Unknown","220","200","26790","27130"
"In post","2021","HM Land Registry","Operational Delivery","East of England","Heterosexual / straight","145","130","30090","27130"
"In post","2021","HM Land Registry","Operational Delivery","East of England","LGBO","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Operational Delivery","East of England","Undeclared","50","45","31280","33840"
"In post","2021","HM Land Registry","Operational Delivery","East of England","Unknown","45","40","24040","22350"
"In post","2021","HM Land Registry","Operational Delivery","London","Heterosexual / straight","105","95","35560","30600"
"In post","2021","HM Land Registry","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Operational Delivery","London","Undeclared","35","30","35710","37290"
"In post","2021","HM Land Registry","Operational Delivery","London","Unknown","60","60","29940","25850"
"In post","2021","HM Land Registry","Operational Delivery","North East (England)","Heterosexual / straight","380","345","27660","27130"
"In post","2021","HM Land Registry","Operational Delivery","North East (England)","LGBO","20","15","[c]","[c]"
"In post","2021","HM Land Registry","Operational Delivery","North East (England)","Undeclared","75","70","28480","27130"
"In post","2021","HM Land Registry","Operational Delivery","North East (England)","Unknown","190","175","25650","22350"
"In post","2021","HM Land Registry","Operational Delivery","North West (England)","Heterosexual / straight","410","365","29330","27130"
"In post","2021","HM Land Registry","Operational Delivery","North West (England)","LGBO","15","15","[c]","[c]"
"In post","2021","HM Land Registry","Operational Delivery","North West (England)","Undeclared","70","55","30100","27130"
"In post","2021","HM Land Registry","Operational Delivery","North West (England)","Unknown","295","270","25400","22350"
"In post","2021","HM Land Registry","Operational Delivery","South West (England)","Heterosexual / straight","445","385","29520","27130"
"In post","2021","HM Land Registry","Operational Delivery","South West (England)","LGBO","20","20","[c]","[c]"
"In post","2021","HM Land Registry","Operational Delivery","South West (England)","Undeclared","90","75","29730","27130"
"In post","2021","HM Land Registry","Operational Delivery","South West (England)","Unknown","335","300","25600","22350"
"In post","2021","HM Land Registry","Operational Delivery","Wales","Heterosexual / straight","390","355","28030","27130"
"In post","2021","HM Land Registry","Operational Delivery","Wales","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Operational Delivery","Wales","Undeclared","60","50","31240","27130"
"In post","2021","HM Land Registry","Operational Delivery","Wales","Unknown","210","185","27620","27130"
"In post","2021","HM Land Registry","Operational Delivery","West Midlands (England)","Heterosexual / straight","295","270","28360","27130"
"In post","2021","HM Land Registry","Operational Delivery","West Midlands (England)","LGBO","15","15","[c]","[c]"
"In post","2021","HM Land Registry","Operational Delivery","West Midlands (England)","Undeclared","70","60","30350","27130"
"In post","2021","HM Land Registry","Operational Delivery","West Midlands (England)","Unknown","150","140","25560","22350"
"In post","2021","HM Land Registry","Operational Delivery","Yorkshire and The Humber","Heterosexual / straight","190","170","28250","27130"
"In post","2021","HM Land Registry","Operational Delivery","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Operational Delivery","Yorkshire and The Humber","Undeclared","45","40","29750","27130"
"In post","2021","HM Land Registry","Operational Delivery","Yorkshire and The Humber","Unknown","65","60","25860","22350"
"In post","2021","HM Land Registry","Other","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Other","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Other","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Land Registry","Other","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Other","London","Unknown","10","5","[c]","[c]"
"In post","2021","HM Land Registry","Other","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Other","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Other","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Other","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","East of England","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","North East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","North West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Project Delivery","North West (England)","Unknown","10","10","[c]","[c]"
