"Status","Year","Organisation","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Charity Commission","Charity Commission","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","International Trade","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Legal","AO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Legal","G6","5","5","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Legal","G7","15","10","53340","51070"
"In post","2021","Charity Commission","Charity Commission","Legal","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Legal","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Operational Delivery","EO","15","15","24740","24440"
"In post","2021","Charity Commission","Charity Commission","Operational Delivery","G7","5","5","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Operational Delivery","HEO","20","20","29480","29160"
"In post","2021","Charity Commission","Charity Commission","Operational Delivery","SEO","15","10","38710","37910"
"In post","2021","Charity Commission","Charity Commission","Other","AO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Other","EO","5","5","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Other","G7","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Other","HEO","10","10","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Policy","SEO","5","5","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Project Delivery","SEO","5","5","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Security","G6","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Security","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Unknown","AO","10","10","20180","20290"
"In post","2021","Charity Commission","Charity Commission","Unknown","EO","75","65","24760","24440"
"In post","2021","Charity Commission","Charity Commission","Unknown","G6","10","10","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Unknown","G7","15","15","51990","51070"
"In post","2021","Charity Commission","Charity Commission","Unknown","HEO","75","75","29490","29160"
"In post","2021","Charity Commission","Charity Commission","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Unknown","SEO","35","30","38040","37910"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Communications","HEO","10","10","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Communications","SEO","5","5","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","EO","80","80","32490","32900"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","G7","10","10","57330","57800"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","HEO","80","80","36390","37120"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","SEO","75","75","44690","42990"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Finance","AO","25","20","21720","22490"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Finance","EO","10","10","26070","26280"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Finance","HEO","15","15","34980","36240"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Finance","SEO","5","5","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Human Resources","AO","15","10","22000","22490"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Human Resources","EO","30","30","25510","24900"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Human Resources","G7","10","10","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Human Resources","HEO","10","10","31610","30660"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Human Resources","SEO","20","20","41210","39820"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Legal","AO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Legal","G7","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Legal","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Operational Delivery","AO","375","325","21770","22490"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Operational Delivery","EO","145","135","26060","25460"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Operational Delivery","G6","5","5","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Operational Delivery","G7","10","10","51970","50800"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Operational Delivery","HEO","25","25","32210","30720"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Operational Delivery","SEO","10","10","40830","39820"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Other","AO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Other","EO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Other","G7","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Other","SCS level","5","5","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Policy","G7","5","5","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Policy","HEO","5","5","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Policy","SEO","10","10","39920","39820"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Project Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Project Delivery","EO","[c]","[c]","[c]","[c]"
