"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Defence Equipment and Support","Project Delivery","South West (England)","LGBO","60","60","33470","31450"
"In post","2021","Defence Equipment and Support","Project Delivery","South West (England)","Undeclared","235","225","43460","41300"
"In post","2021","Defence Equipment and Support","Project Delivery","South West (England)","Unknown","140","135","38830","37370"
"In post","2021","Defence Equipment and Support","Project Delivery","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Project Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Property","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Property","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Property","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Property","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Property","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Property","Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Defence Equipment and Support","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Property","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Property","South East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Defence Equipment and Support","Property","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Property","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Property","South West (England)","Heterosexual / straight","50","50","35520","33740"
"In post","2021","Defence Equipment and Support","Property","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Property","South West (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Property","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Property","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Defence Equipment and Support","Property","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Property","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","East Midlands (England)","Heterosexual / straight","90","85","36680","34940"
"In post","2021","Defence Equipment and Support","Science and Engineering","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","East Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","East of England","Heterosexual / straight","70","70","35830","33740"
"In post","2021","Defence Equipment and Support","Science and Engineering","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","East of England","Undeclared","15","15","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","North West (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","North West (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","Scotland","Heterosexual / straight","110","110","32710","31380"
"In post","2021","Defence Equipment and Support","Science and Engineering","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","Scotland","Undeclared","15","15","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","Scotland","Unknown","25","25","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","South East (England)","Heterosexual / straight","75","70","31250","28560"
"In post","2021","Defence Equipment and Support","Science and Engineering","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","South West (England)","Heterosexual / straight","1515","1490","38050","37840"
"In post","2021","Defence Equipment and Support","Science and Engineering","South West (England)","LGBO","50","50","35660","32440"
"In post","2021","Defence Equipment and Support","Science and Engineering","South West (England)","Undeclared","265","255","40680","41230"
"In post","2021","Defence Equipment and Support","Science and Engineering","South West (England)","Unknown","180","180","31110","28680"
"In post","2021","Defence Equipment and Support","Science and Engineering","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","West Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","Yorkshire and The Humber","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Science and Engineering","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Security","East of England","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Defence Equipment and Support","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Security","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Security","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Security","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Security","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Security","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Security","South West (England)","Heterosexual / straight","30","30","38520","37500"
"In post","2021","Defence Equipment and Support","Security","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Equipment and Support","Security","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Defence Equipment and Support","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Commercial","South East (England)","Heterosexual / straight","30","30","32300","29360"
"In post","2021","Defence Science and Technology Laboratory","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Commercial","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Commercial","South West (England)","Heterosexual / straight","30","30","34970","37320"
"In post","2021","Defence Science and Technology Laboratory","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Commercial","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Communications","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Defence Science and Technology Laboratory","Communications","South West (England)","Heterosexual / straight","20","20","[c]","[c]"
