"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Tax","Westminster","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Unknown","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Unknown","Manchester","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Unknown","Tower Hamlets","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Unknown","Westminster","20","20","50490","59160"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Economics","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Economics","Westminster","85","85","47960","52530"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Policy","Westminster","30","30","59170","59840"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Statistics","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Statistics","Westminster","10","10","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Tax","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Statistics","Birmingham","5","5","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Statistics","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Statistics","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Statistics","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Statistics","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Statistics","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Statistics","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Maritime and Coastguard Agency","Intelligence Analysis","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Economics","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Economics","Westminster","30","30","43990","38600"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","55","50","40280","37050"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Buckinghamshire CC","10","10","35540","33180"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Central Hampshire","15","15","37120","33460"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Portsmouth","15","15","34150","31480"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Westminster","55","55","44000","41070"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Statistics","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Economics","Westminster","75","75","43680","35060"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Research","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Social Research","Westminster","25","25","51520","53130"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","Westminster","90","85","48480","49550"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Economics","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Economics","Tower Hamlets","40","40","45360","33930"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Economics","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Finance","Tower Hamlets","10","10","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Human Resources","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","Tower Hamlets","20","20","37230","30850"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Research","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Research","Leeds","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Research","Tower Hamlets","90","85","48260","42060"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Operational Research","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Other","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Policy","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Policy","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Project Delivery","Tower Hamlets","5","5","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Psychology","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Social Research","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Social Research","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Social Research","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Social Research","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Social Research","Tower Hamlets","50","50","50250","53780"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Social Research","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Statistics","Leeds","15","15","30320","25290"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Statistics","Tower Hamlets","75","70","48390","42680"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Statistics","Westminster","20","15","44620","41300"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Unknown","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Unknown","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Unknown","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Unknown","Tower Hamlets","20","20","46610","46850"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","National Savings and Investments","Communications","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","National Savings and Investments","Other","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","National Savings and Investments","Social Research","Westminster","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","Birmingham","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","Westminster","25","20","46080","35010"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Social Research","York","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","Bristol, City of","85","80","38990","32010"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Statistics","Manchester","5","5","[c]","[c]"
