"Status","Year","Function_of_post","Organisation","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G7","50","[c]","50630","49110"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","HEO","35","[c]","29790","29180"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO","35","[c]","37480","35900"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","Department for International Trade","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","Department for International Trade","G7","15","[c]","54890","56230"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","Department for International Trade","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","Department for International Trade","SEO","15","[c]","42550","43000"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport (excl. agencies)","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport (excl. agencies)","Department for Transport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport (excl. agencies)","Department for Transport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport (excl. agencies)","Department for Transport","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport (excl. agencies)","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","HEO","30","[c]","32520","32790"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Department for Transport","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Department for Transport","EO","25","[c]","26560","26130"
"New entrant CS","2021","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Department for Transport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Department for Transport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Department for Transport","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Department for Transport","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","HEO","10","[c]","31360","31070"
"New entrant CS","2021","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","SEO","15","[c]","44820","45250"
"New entrant CS","2021","Digital, Data & Technology","Education and Skills Funding Agency","Department for Education","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Education and Skills Funding Agency","Department for Education","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Education and Skills Funding Agency","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Education and Skills Funding Agency","Department for Education","SEO","10","[c]","37200","36500"
"New entrant CS","2021","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Forestry and Land Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Forestry and Land Scotland","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Government Internal Audit Agency","HM Treasury","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Government Property Agency","Other Cabinet Office Agencies","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Government Property Agency","Other Cabinet Office Agencies","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Health and Safety Executive","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Health and Safety Executive","Department for Work and Pensions","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","HEO","10","[c]","27110","26550"
"New entrant CS","2021","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","SEO","10","[c]","37360","36800"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","HM Land Registry","AA","10","[c]","21990","21040"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","HM Land Registry","AO","20","[c]","22550","22350"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","HM Land Registry","EO","35","[c]","27720","27130"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","HM Land Registry","HEO","20","[c]","37760","38450"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","HM Land Registry","SEO","10","[c]","44140","43160"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","EO","65","[c]","25680","25560"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G6","20","[c]","67900","65340"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","G7","25","[c]","52860","52580"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","HEO","85","[c]","31940","31810"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","SEO","55","[c]","39090","38630"
"New entrant CS","2021","Digital, Data & Technology","HM Treasury (excl. agencies)","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Treasury (excl. agencies)","HM Treasury","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Insolvency Service","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Insolvency Service","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Department for Education","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Department for Education","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Institute for Apprenticeships and Technical Education","Department for Education","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Maritime and Coastguard Agency","Department for Transport","EO","15","[c]","28970","29240"
"New entrant CS","2021","Digital, Data & Technology","Maritime and Coastguard Agency","Department for Transport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Maritime and Coastguard Agency","Department for Transport","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Maritime and Coastguard Agency","Department for Transport","HEO","15","[c]","33020","33890"
"New entrant CS","2021","Digital, Data & Technology","Maritime and Coastguard Agency","Department for Transport","SEO","10","[c]","39210","39040"
"New entrant CS","2021","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Met Office","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Met Office","Department for Business, Energy and Industrial Strategy","EO","25","[c]","25540","25270"
"New entrant CS","2021","Digital, Data & Technology","Met Office","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Met Office","Department for Business, Energy and Industrial Strategy","HEO","20","[c]","31520","32060"
"New entrant CS","2021","Digital, Data & Technology","Met Office","Department for Business, Energy and Industrial Strategy","SEO","10","[c]","38540","38540"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Ministry of Defence","AO","10","[c]","20920","20920"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","20","[c]","26820","26350"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Ministry of Defence","HEO","15","[c]","33750","33000"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Ministry of Justice","G7","105","[c]","61810","60480"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Ministry of Justice","HEO","15","[c]","30890","30850"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Ministry of Justice","SEO","50","[c]","41620","42160"
"New entrant CS","2021","Digital, Data & Technology","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","National Crime Agency","AO","10","[c]","22170","20800"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","National Crime Agency","EO","30","[c]","30530","28840"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","National Crime Agency","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","National Crime Agency","HEO","15","[c]","38830","36740"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","National Crime Agency","National Crime Agency","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","National Savings and Investments","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","G7","10","[c]","59430","57000"
"New entrant CS","2021","Digital, Data & Technology","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Rail and Road","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Office of Rail and Road","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Planning Inspectorate","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Planning Inspectorate","Ministry of Housing, Communities and Local Government","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Planning Inspectorate","Ministry of Housing, Communities and Local Government","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Planning Inspectorate","Ministry of Housing, Communities and Local Government","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Public Health England","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Public Health England","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scottish Courts and Tribunals Service","Scottish Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scottish Courts and Tribunals Service","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scottish Courts and Tribunals Service","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scottish Prison Service","Scottish Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Scottish Prison Service","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Serious Fraud Office","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Serious Fraud Office","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Serious Fraud Office","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Serious Fraud Office","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Serious Fraud Office","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Submarine Delivery Agency","Ministry of Defence","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","The National Archives","The National Archives","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","The National Archives","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","The National Archives","The National Archives","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","The National Archives","The National Archives","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","The National Archives","The National Archives","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","UK Export Finance","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","UK Export Finance","UK Export Finance","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","UK Hydrographic Office","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","UK Hydrographic Office","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","UK Hydrographic Office","Ministry of Defence","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","UK Hydrographic Office","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","EO","15","[c]","23810","23320"
"New entrant CS","2021","Digital, Data & Technology","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","United Kingdom Statistics Authority","EO","35","[c]","23450","23050"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","United Kingdom Statistics Authority","G7","30","[c]","52270","52100"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","United Kingdom Statistics Authority","HEO","25","[c]","30800","29540"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","United Kingdom Statistics Authority","United Kingdom Statistics Authority","SEO","30","[c]","37400","36350"
"New entrant CS","2021","Digital, Data & Technology","Water Services Regulation Authority","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office (excl. agencies)","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office (excl. agencies)","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office (excl. agencies)","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Cabinet Office (excl. agencies)","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Charity Commission","Charity Commission","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Companies House","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Companies House","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Companies House","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Companies House","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Crown Commercial Service","Other Cabinet Office Agencies","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Crown Commercial Service","Other Cabinet Office Agencies","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Crown Commercial Service","Other Cabinet Office Agencies","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Crown Office and Procurator Fiscal Service","Scottish Government","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Crown Office and Procurator Fiscal Service","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Crown Prosecution Service","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Crown Prosecution Service","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Crown Prosecution Service","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Defence Equipment and Support","Ministry of Defence","EO","50","[c]","21210","19040"
"New entrant CS","2021","Finance","Defence Equipment and Support","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Defence Equipment and Support","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Defence Equipment and Support","Ministry of Defence","HEO","10","[c]","29050","29000"
"New entrant CS","2021","Finance","Defence Equipment and Support","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Defence Equipment and Support","Ministry of Defence","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Defence Science and Technology Laboratory","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Defence Science and Technology Laboratory","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","HEO","10","[c]","43910","43490"
"New entrant CS","2021","Finance","Department for Education (excl. agencies)","Department for Education","EO","10","[c]","25290","25000"
"New entrant CS","2021","Finance","Department for Education (excl. agencies)","Department for Education","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education (excl. agencies)","Department for Education","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Education (excl. agencies)","Department for Education","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","HEO","15","[c]","31360","32560"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO","20","[c]","38500","39000"
"New entrant CS","2021","Finance","Department for International Trade","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for International Trade","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport (excl. agencies)","Department for Transport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport (excl. agencies)","Department for Transport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport (excl. agencies)","Department for Transport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport (excl. agencies)","Department for Transport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Department for Transport (excl. agencies)","Department for Transport","SEO","[c]","[c]","[c]","[c]"
