"Status","Year","Age","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Disclosure Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Disclosure Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Disclosure Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Driver and Vehicle Licensing Agency","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Driver and Vehicle Licensing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Driver and Vehicle Licensing Agency","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Driver and Vehicle Licensing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Driver and Vehicle Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Driver and Vehicle Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Driver and Vehicle Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Driver and Vehicle Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Driver and Vehicle Standards Agency","Outside London","Heterosexual / straight","35","[c]","27420","26740"
"Leaver CS","2021","65+","Driver and Vehicle Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Driver and Vehicle Standards Agency","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Driver and Vehicle Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Education and Skills Funding Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Education and Skills Funding Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Education and Skills Funding Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Education and Skills Funding Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Education Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Education Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Education Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","ESTYN","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","ESTYN","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","FCDO Services","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","FCDO Services","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","FCDO Services","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","FCDO Services","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","FCDO Services","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","FCDO Services","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","FCDO Services","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","FCDO Services","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign and Commonwealth Office (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign and Commonwealth Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign and Commonwealth Office (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign and Commonwealth Office (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign and Commonwealth Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign and Commonwealth Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign and Commonwealth Office (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign and Commonwealth Office (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign and Commonwealth Office (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office (excl. agencies)","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Forestry and Land Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Forestry and Land Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Forestry and Land Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Government Legal Department","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Government Legal Department","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Government Legal Department","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Government Legal Department","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Health and Safety Executive","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Health and Safety Executive","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Health and Safety Executive","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Health and Safety Executive","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Health and Safety Executive","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Health and Safety Executive","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Health and Safety Executive","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Health and Safety Executive","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Courts and Tribunals Service","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Courts and Tribunals Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Courts and Tribunals Service","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Courts and Tribunals Service","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","160","[c]","20120","19830"
"Leaver CS","2021","65+","HM Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Courts and Tribunals Service","Outside London","Undeclared","40","[c]","19570","19830"
"Leaver CS","2021","65+","HM Courts and Tribunals Service","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Prison and Probation Service","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Prison and Probation Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Prison and Probation Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Prison and Probation Service","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Prison and Probation Service","Outside London","Heterosexual / straight","205","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Prison and Probation Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Prison and Probation Service","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Prison and Probation Service","Outside London","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs (excl. agencies)","London","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","585","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Treasury (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Treasury (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Treasury (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office (incl. agencies)","London","Heterosexual / straight","50","[c]","31020","28170"
"Leaver CS","2021","65+","Home Office (incl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office (incl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office (incl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office (incl. agencies)","Outside London","Heterosexual / straight","70","[c]","23610","21430"
"Leaver CS","2021","65+","Home Office (incl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office (incl. agencies)","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office (incl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office (incl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Insolvency Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Insolvency Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Insolvency Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Insolvency Service","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Insolvency Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Insolvency Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Insolvency Service","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Institute for Apprenticeships and Technical Education","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Institute for Apprenticeships and Technical Education","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Institute for Apprenticeships and Technical Education","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal Aid Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal Aid Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal Aid Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal Aid Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Maritime and Coastguard Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Maritime and Coastguard Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Maritime and Coastguard Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Maritime and Coastguard Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicines and Healthcare Products Regulatory Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicines and Healthcare Products Regulatory Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicines and Healthcare Products Regulatory Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicines and Healthcare Products Regulatory Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
