"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Bristol, City of","G6/G7","G7","25","[c]","51660","49970"
"New entrant CS","2021","30-39","Bristol, City of","SEO/HEO","HEO","50","[c]","31380","30190"
"New entrant CS","2021","30-39","Bristol, City of","SEO/HEO","SEO","50","[c]","38240","37080"
"New entrant CS","2021","30-39","Bristol, City of","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Bromley","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Bromley","EO","EO","20","[c]","31060","31060"
"New entrant CS","2021","30-39","Bromley","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Bromley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Buckinghamshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Buckinghamshire CC","AA/AO","AO","15","[c]","23870","22920"
"New entrant CS","2021","30-39","Buckinghamshire CC","EO","EO","20","[c]","27150","27570"
"New entrant CS","2021","30-39","Buckinghamshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Buckinghamshire CC","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Buckinghamshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Buckinghamshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Caithness and Sutherland and Ross and Cromarty","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Caithness and Sutherland and Ross and Cromarty","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Calderdale and Kirklees","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Calderdale and Kirklees","EO","EO","25","[c]","27570","27570"
"New entrant CS","2021","30-39","Calderdale and Kirklees","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cambridgeshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cambridgeshire CC","AA/AO","AO","25","[c]","23490","22220"
"New entrant CS","2021","30-39","Cambridgeshire CC","EO","EO","40","[c]","27120","27570"
"New entrant CS","2021","30-39","Cambridgeshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cambridgeshire CC","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cambridgeshire CC","SEO/HEO","HEO","10","[c]","32530","33000"
"New entrant CS","2021","30-39","Cambridgeshire CC","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cambridgeshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Camden and City of London","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Camden and City of London","AA/AO","AO","20","[c]","23650","22680"
"New entrant CS","2021","30-39","Camden and City of London","EO","EO","15","[c]","29060","29570"
"New entrant CS","2021","30-39","Camden and City of London","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Camden and City of London","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Camden and City of London","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Camden and City of London","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Camden and City of London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cardiff and Vale of Glamorgan","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cardiff and Vale of Glamorgan","AA/AO","AO","115","[c]","20380","20140"
"New entrant CS","2021","30-39","Cardiff and Vale of Glamorgan","EO","EO","45","[c]","26700","26210"
"New entrant CS","2021","30-39","Cardiff and Vale of Glamorgan","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cardiff and Vale of Glamorgan","G6/G7","G7","10","[c]","53220","50870"
"New entrant CS","2021","30-39","Cardiff and Vale of Glamorgan","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","30","[c]","31600","31810"
"New entrant CS","2021","30-39","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","25","[c]","40600","39310"
"New entrant CS","2021","30-39","Cardiff and Vale of Glamorgan","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Central Bedfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Central Bedfordshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Central Hampshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Central Hampshire","AA/AO","AO","25","[c]","23720","20920"
"New entrant CS","2021","30-39","Central Hampshire","EO","EO","25","[c]","27500","26350"
"New entrant CS","2021","30-39","Central Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Central Hampshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Central Hampshire","SEO/HEO","HEO","15","[c]","32300","33000"
"New entrant CS","2021","30-39","Central Hampshire","SEO/HEO","SEO","10","[c]","38600","40000"
"New entrant CS","2021","30-39","Central Valleys","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Central Valleys","EO","EO","15","[c]","27570","27570"
"New entrant CS","2021","30-39","Central Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cheshire East","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cheshire East","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cheshire East","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cheshire East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cheshire East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cheshire West and Chester","AA/AO","AO","20","[c]","21010","21010"
"New entrant CS","2021","30-39","Cheshire West and Chester","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cheshire West and Chester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chorley and West Lancashire","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chorley and West Lancashire","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chorley and West Lancashire","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chorley and West Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chorley and West Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","City of Edinburgh","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","City of Edinburgh","AA/AO","AO","110","[c]","20630","20140"
"New entrant CS","2021","30-39","City of Edinburgh","EO","EO","70","[c]","26760","26160"
"New entrant CS","2021","30-39","City of Edinburgh","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","City of Edinburgh","G6/G7","G7","50","[c]","52040","48930"
"New entrant CS","2021","30-39","City of Edinburgh","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","City of Edinburgh","SEO/HEO","HEO","70","[c]","31870","30650"
"New entrant CS","2021","30-39","City of Edinburgh","SEO/HEO","SEO","65","[c]","40160","38540"
"New entrant CS","2021","30-39","Clackmannanshire and Fife","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Clackmannanshire and Fife","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Clackmannanshire and Fife","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Clackmannanshire and Fife","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Clackmannanshire and Fife","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Clackmannanshire and Fife","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Conwy and Denbighshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Conwy and Denbighshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cornwall and Isles of Scilly","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cornwall and Isles of Scilly","AA/AO","AO","10","[c]","20940","21010"
"New entrant CS","2021","30-39","Cornwall and Isles of Scilly","EO","EO","20","[c]","27080","27570"
"New entrant CS","2021","30-39","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Coventry","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Coventry","AA/AO","AO","10","[c]","21740","22350"
"New entrant CS","2021","30-39","Coventry","EO","EO","35","[c]","26540","27570"
"New entrant CS","2021","30-39","Coventry","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Coventry","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Coventry","SEO/HEO","HEO","15","[c]","30880","31000"
"New entrant CS","2021","30-39","Coventry","SEO/HEO","SEO","20","[c]","37450","36570"
"New entrant CS","2021","30-39","Coventry","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Croydon","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Croydon","AA/AO","AO","40","[c]","24290","24120"
"New entrant CS","2021","30-39","Croydon","EO","EO","40","[c]","30090","30830"
"New entrant CS","2021","30-39","Croydon","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Croydon","G6/G7","G7","30","[c]","58470","57430"
"New entrant CS","2021","30-39","Croydon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Croydon","SEO/HEO","HEO","35","[c]","34910","35060"
"New entrant CS","2021","30-39","Croydon","SEO/HEO","SEO","20","[c]","42510","41950"
"New entrant CS","2021","30-39","Croydon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Darlington","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Darlington","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Darlington","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Darlington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Darlington","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Derby","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Derby","EO","EO","15","[c]","28590","27570"
"New entrant CS","2021","30-39","Derby","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Derby","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Devon CC","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Devon CC","AA/AO","AO","90","[c]","21930","21010"
"New entrant CS","2021","30-39","Devon CC","EO","EO","45","[c]","26710","27570"
"New entrant CS","2021","30-39","Devon CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Devon CC","SEO/HEO","HEO","15","[c]","33490","31710"
"New entrant CS","2021","30-39","Devon CC","SEO/HEO","SEO","15","[c]","38030","37420"
"New entrant CS","2021","30-39","Devon CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Dorset CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Dorset CC","AA/AO","AO","35","[c]","22860","22600"
"New entrant CS","2021","30-39","Dorset CC","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Dorset CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Dorset CC","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Dorset CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Dudley","AA/AO","AO","10","[c]","20850","21010"
"New entrant CS","2021","30-39","Dudley","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Dumfries and Galloway","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Dumfries and Galloway","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Durham CC","AA/AO","AA","15","[c]","20600","20600"
"New entrant CS","2021","30-39","Durham CC","AA/AO","AO","80","[c]","22020","21010"
"New entrant CS","2021","30-39","Durham CC","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Durham CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Durham CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Durham CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Durham CC","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Durham CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Durham CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ealing","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Ealing","EO","EO","35","[c]","31010","31060"
"New entrant CS","2021","30-39","Ealing","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Ayrshire and North Ayrshire mainland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Ayrshire and North Ayrshire mainland","EO","EO","10","[c]","25850","27570"
"New entrant CS","2021","30-39","East Ayrshire and North Ayrshire mainland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Ayrshire and North Ayrshire mainland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Cumbria","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Derbyshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Derbyshire","EO","EO","15","[c]","27570","27570"
"New entrant CS","2021","30-39","East Derbyshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","AO","15","[c]","23630","23540"
"New entrant CS","2021","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Kent","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Kent","AA/AO","AO","30","[c]","22800","24180"
"New entrant CS","2021","30-39","East Kent","EO","EO","65","[c]","27560","29290"
"New entrant CS","2021","30-39","East Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Lancashire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Lancashire","EO","EO","10","[c]","26610","27570"
"New entrant CS","2021","30-39","East Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Lothian and Midlothian","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Merseyside","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Merseyside","EO","EO","30","[c]","27570","27570"
"New entrant CS","2021","30-39","East Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Merseyside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Riding of Yorkshire","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Riding of Yorkshire","AA/AO","AO","20","[c]","22650","22850"
"New entrant CS","2021","30-39","East Riding of Yorkshire","EO","EO","10","[c]","27100","27570"
"New entrant CS","2021","30-39","East Riding of Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Riding of Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Surrey","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Surrey","AA/AO","AO","15","[c]","30030","30720"
"New entrant CS","2021","30-39","East Surrey","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Surrey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Surrey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Surrey","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Sussex CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Sussex CC","AA/AO","AO","35","[c]","22870","21010"
"New entrant CS","2021","30-39","East Sussex CC","EO","EO","20","[c]","27350","27570"
"New entrant CS","2021","30-39","East Sussex CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","East Sussex CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Enfield","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Enfield","EO","EO","30","[c]","31060","31060"
"New entrant CS","2021","30-39","Essex Haven Gateway","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Essex Haven Gateway","EO","EO","20","[c]","27280","29290"
"New entrant CS","2021","30-39","Essex Haven Gateway","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Essex Haven Gateway","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Essex Haven Gateway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Essex Haven Gateway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Essex Haven Gateway","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Essex Thames Gateway","AA/AO","AO","15","[c]","24090","24180"
"New entrant CS","2021","30-39","Essex Thames Gateway","EO","EO","20","[c]","29380","29290"
"New entrant CS","2021","30-39","Essex Thames Gateway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Essex Thames Gateway","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Falkirk","AA/AO","AO","30","[c]","21160","21010"
"New entrant CS","2021","30-39","Falkirk","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Falkirk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Flintshire and Wrexham","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Flintshire and Wrexham","AA/AO","AO","40","[c]","22440","22850"
"New entrant CS","2021","30-39","Flintshire and Wrexham","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Flintshire and Wrexham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Flintshire and Wrexham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Flintshire and Wrexham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Glasgow City","AA/AO","AA","50","[c]","20000","20060"
"New entrant CS","2021","30-39","Glasgow City","AA/AO","AO","60","[c]","20800","21010"
"New entrant CS","2021","30-39","Glasgow City","EO","EO","105","[c]","25910","26160"
"New entrant CS","2021","30-39","Glasgow City","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Glasgow City","G6/G7","G7","25","[c]","50890","48930"
"New entrant CS","2021","30-39","Glasgow City","SEO/HEO","HEO","45","[c]","31100","30650"
"New entrant CS","2021","30-39","Glasgow City","SEO/HEO","SEO","40","[c]","39560","38540"
"New entrant CS","2021","30-39","Gloucestershire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Gloucestershire","AA/AO","AO","10","[c]","22930","22350"
"New entrant CS","2021","30-39","Gloucestershire","EO","EO","20","[c]","28250","27570"
"New entrant CS","2021","30-39","Gloucestershire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Gloucestershire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Gloucestershire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Gloucestershire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Greater Manchester North East","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Greater Manchester North East","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Greater Manchester North East","EO","EO","60","[c]","27570","27570"
"New entrant CS","2021","30-39","Greater Manchester North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Greater Manchester North West","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Greater Manchester North West","AA/AO","AO","15","[c]","21240","21010"
"New entrant CS","2021","30-39","Greater Manchester North West","EO","EO","20","[c]","27570","27570"
"New entrant CS","2021","30-39","Greater Manchester North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Greater Manchester South East","AA/AO","AO","35","[c]","21020","21010"
"New entrant CS","2021","30-39","Greater Manchester South East","EO","EO","15","[c]","27470","27570"
"New entrant CS","2021","30-39","Greater Manchester South East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Greater Manchester South East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Greater Manchester South West","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Greater Manchester South West","AA/AO","AO","70","[c]","20320","20140"
"New entrant CS","2021","30-39","Greater Manchester South West","EO","EO","60","[c]","25850","25560"
"New entrant CS","2021","30-39","Greater Manchester South West","G6/G7","G7","15","[c]","54380","52580"
"New entrant CS","2021","30-39","Greater Manchester South West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Greater Manchester South West","SEO/HEO","HEO","35","[c]","31530","31810"
"New entrant CS","2021","30-39","Greater Manchester South West","SEO/HEO","SEO","15","[c]","39130","37460"
"New entrant CS","2021","30-39","Greater Manchester South West","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Gwent Valleys","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Gwent Valleys","EO","EO","15","[c]","27570","27570"
"New entrant CS","2021","30-39","Gwent Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Gwent Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Gwynedd","AA/AO","AO","15","[c]","20930","21010"
"New entrant CS","2021","30-39","Gwynedd","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Gwynedd","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Hackney and Newham","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Hackney and Newham","AA/AO","AO","15","[c]","24790","25110"
"New entrant CS","2021","30-39","Hackney and Newham","EO","EO","65","[c]","30890","31060"
"New entrant CS","2021","30-39","Hackney and Newham","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Hackney and Newham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Hackney and Newham","Unknown","Unknown","10","[c]","25360","24870"
"New entrant CS","2021","30-39","Haringey and Islington","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Haringey and Islington","AA/AO","AO","25","[c]","27110","25110"
"New entrant CS","2021","30-39","Haringey and Islington","EO","EO","50","[c]","30600","31060"
"New entrant CS","2021","30-39","Haringey and Islington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Haringey and Islington","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Harrow and Hillingdon","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Harrow and Hillingdon","AA/AO","AO","10","[c]","26480","25630"
"New entrant CS","2021","30-39","Harrow and Hillingdon","EO","EO","80","[c]","30540","31060"
"New entrant CS","2021","30-39","Harrow and Hillingdon","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Harrow and Hillingdon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Hartlepool and Stockton-on-Tees","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Hartlepool and Stockton-on-Tees","AA/AO","AO","25","[c]","22080","22850"
"New entrant CS","2021","30-39","Hartlepool and Stockton-on-Tees","EO","EO","10","[c]","27300","27570"
"New entrant CS","2021","30-39","Hartlepool and Stockton-on-Tees","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Heart of Essex","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Heart of Essex","EO","EO","15","[c]","28810","29290"
"New entrant CS","2021","30-39","Heart of Essex","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Heart of Essex","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Heart of Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Heart of Essex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Herefordshire, County of","AA/AO","AO","5","[c]","[c]","[c]"
