"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Legal","Greater Manchester","Heterosexual / straight","135","125","54770","55610"
"In post","2021","Attorney General's Departments","Legal","Greater Manchester","LGBO","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Greater Manchester","Undeclared","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Greater Manchester","Unknown","30","30","54340","55610"
"In post","2021","Attorney General's Departments","Legal","Hampshire and Isle of Wight","Heterosexual / straight","90","85","57120","54770"
"In post","2021","Attorney General's Departments","Legal","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Hampshire and Isle of Wight","Unknown","35","30","57500","62150"
"In post","2021","Attorney General's Departments","Legal","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Inner London - West","Heterosexual / straight","1735","1630","58880","55000"
"In post","2021","Attorney General's Departments","Legal","Inner London - West","LGBO","155","150","58970","55440"
"In post","2021","Attorney General's Departments","Legal","Inner London - West","Undeclared","170","155","60530","62000"
"In post","2021","Attorney General's Departments","Legal","Inner London - West","Unknown","635","575","63460","64680"
"In post","2021","Attorney General's Departments","Legal","Kent","Heterosexual / straight","40","35","50620","51120"
"In post","2021","Attorney General's Departments","Legal","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Kent","Unknown","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Lancashire","Heterosexual / straight","60","55","50540","51470"
"In post","2021","Attorney General's Departments","Legal","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Lancashire","Unknown","30","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","70","60","49280","49580"
"In post","2021","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","Unknown","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Lincolnshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Merseyside","Heterosexual / straight","100","95","49850","48830"
"In post","2021","Attorney General's Departments","Legal","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Merseyside","Unknown","40","35","54810","55610"
"In post","2021","Attorney General's Departments","Legal","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","North Yorkshire","Heterosexual / straight","90","80","59480","55610"
"In post","2021","Attorney General's Departments","Legal","North Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","North Yorkshire","Unknown","60","55","58040","55610"
"In post","2021","Attorney General's Departments","Legal","Northumberland and Tyne and Wear","Heterosexual / straight","80","75","51980","49870"
"In post","2021","Attorney General's Departments","Legal","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Northumberland and Tyne and Wear","Unknown","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Outer London - South","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Outer London - West and North West","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Shropshire and Staffordshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Shropshire and Staffordshire","Unknown","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","South Yorkshire","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","South Yorkshire","Unknown","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Surrey, East and West Sussex","Heterosexual / straight","60","60","54730","54770"
"In post","2021","Attorney General's Departments","Legal","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Surrey, East and West Sussex","Undeclared","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Surrey, East and West Sussex","Unknown","20","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Tees Valley and Durham","Heterosexual / straight","30","30","50140","48830"
"In post","2021","Attorney General's Departments","Legal","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Tees Valley and Durham","Unknown","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Midlands","Heterosexual / straight","165","155","51550","51470"
"In post","2021","Attorney General's Departments","Legal","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Midlands","Undeclared","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Midlands","Unknown","70","65","55900","55610"
"In post","2021","Attorney General's Departments","Legal","West Wales and The Valleys","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Wales and The Valleys","Unknown","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Yorkshire","Heterosexual / straight","150","140","53030","49580"
"In post","2021","Attorney General's Departments","Legal","West Yorkshire","LGBO","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Yorkshire","Unknown","60","55","55720","55610"
"In post","2021","Attorney General's Departments","Operational Delivery","Bedfordshire and Hertfordshire","Heterosexual / straight","60","50","26320","25780"
"In post","2021","Attorney General's Departments","Operational Delivery","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Bedfordshire and Hertfordshire","Unknown","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","45","40","28810","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cheshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cumbria","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cumbria","Unknown","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","Heterosexual / straight","85","80","26440","25480"
"In post","2021","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
