"Status","Year","Function_of_post","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","AA","Unknown","40","[c]","21420","21150"
"Leaver CS","2021","Unknown","Scottish Government","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","EO","Unknown","40","[c]","27740","27150"
"Leaver CS","2021","Unknown","Scottish Government","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","G6","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","HEO","Heterosexual / straight","35","[c]","33890","35110"
"Leaver CS","2021","Unknown","Scottish Government","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","HEO","Unknown","35","[c]","34210","33620"
"Leaver CS","2021","Unknown","Scottish Government","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","SEO","Heterosexual / straight","35","[c]","44450","46600"
"Leaver CS","2021","Unknown","Scottish Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","SEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","HEO","Heterosexual / straight","30","[c]","36580","37410"
"Leaver CS","2021","Unknown","Welsh Government","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Attorney General's Departments","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Attorney General's Departments","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Cabinet Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Cabinet Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Cabinet Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Cabinet Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Chancellor's other departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Chancellor's other departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Chancellor's other departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Competition and Markets Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Competition and Markets Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Competition and Markets Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Competition and Markets Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Competition and Markets Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Competition and Markets Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Competition and Markets Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Business, Energy and Industrial Strategy","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Digital, Culture, Media and Sport","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Environment, Food and Rural Affairs","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for International Trade","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Transport","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Transport","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Transport","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Transport","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Work and Pensions","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Work and Pensions","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Work and Pensions","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Work and Pensions","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Work and Pensions","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Work and Pensions","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Work and Pensions","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Department for Work and Pensions","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Food Standards Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Food Standards Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Food Standards Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Food Standards Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
