"Status","Year","Age","Organisation","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","United Kingdom Statistics Authority","Statistics","G7","30","30","50650","50090"
"In post","2021","40-49","United Kingdom Statistics Authority","Statistics","HEO","15","10","30930","30130"
"In post","2021","40-49","United Kingdom Statistics Authority","Statistics","SCS level","15","15","81940","78690"
"In post","2021","40-49","United Kingdom Statistics Authority","Statistics","SEO","15","15","38070","37020"
"In post","2021","40-49","Valuation Office Agency","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Finance","G7","5","5","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Finance","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Human Resources","EO","5","5","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Human Resources","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Human Resources","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Operational Delivery","AA","25","25","19960","19850"
"In post","2021","40-49","Valuation Office Agency","Operational Delivery","AO","130","115","21210","21100"
"In post","2021","40-49","Valuation Office Agency","Operational Delivery","EO","40","40","26010","25860"
"In post","2021","40-49","Valuation Office Agency","Operational Delivery","G6","5","5","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Operational Delivery","G7","15","15","55500","54990"
"In post","2021","40-49","Valuation Office Agency","Operational Delivery","HEO","30","30","32780","32110"
"In post","2021","40-49","Valuation Office Agency","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Operational Delivery","SEO","25","25","41010","41340"
"In post","2021","40-49","Valuation Office Agency","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Project Delivery","EO","5","5","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Project Delivery","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Property","AO","25","25","23010","21250"
"In post","2021","40-49","Valuation Office Agency","Property","EO","145","130","27340","26340"
"In post","2021","40-49","Valuation Office Agency","Property","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Property","G7","35","35","55140","54990"
"In post","2021","40-49","Valuation Office Agency","Property","HEO","100","95","33170","32110"
"In post","2021","40-49","Valuation Office Agency","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Property","SEO","95","85","43620","42900"
"In post","2021","40-49","Valuation Office Agency","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Statistics","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Valuation Office Agency","Statistics","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Vehicle Certification Agency","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Vehicle Certification Agency","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Vehicle Certification Agency","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Vehicle Certification Agency","Finance","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Vehicle Certification Agency","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Vehicle Certification Agency","Operational Delivery","AO","10","10","21590","21590"
"In post","2021","40-49","Vehicle Certification Agency","Operational Delivery","EO","10","5","[c]","[c]"
"In post","2021","40-49","Vehicle Certification Agency","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Vehicle Certification Agency","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Vehicle Certification Agency","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Vehicle Certification Agency","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Vehicle Certification Agency","Property","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Vehicle Certification Agency","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Vehicle Certification Agency","Science and Engineering","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Vehicle Certification Agency","Science and Engineering","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Veterinary Medicines Directorate","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinary Medicines Directorate","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinary Medicines Directorate","Operational Delivery","EO","10","10","28830","27960"
"In post","2021","40-49","Veterinary Medicines Directorate","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinary Medicines Directorate","Operational Delivery","G7","5","5","[c]","[c]"
"In post","2021","40-49","Veterinary Medicines Directorate","Operational Delivery","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Veterinary Medicines Directorate","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinary Medicines Directorate","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinary Medicines Directorate","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinary Medicines Directorate","Science and Engineering","G7","5","5","[c]","[c]"
"In post","2021","40-49","Veterinary Medicines Directorate","Science and Engineering","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Veterinary Medicines Directorate","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinary Medicines Directorate","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinary Medicines Directorate","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinary Medicines Directorate","Veterinarian","G7","5","5","[c]","[c]"
"In post","2021","40-49","Wales Office","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Wales Office","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Wales Office","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Wales Office","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Wales Office","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Wales Office","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Economics","G6","5","5","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Economics","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Economics","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Human Resources","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Legal","G7","5","5","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Legal","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Operational Delivery","EO","10","10","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Policy","G6","5","5","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Policy","G7","5","5","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Policy","HEO","5","5","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Policy","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Welsh Government (excl. agencies)","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Welsh Government (excl. agencies)","Communications","EO","10","10","28850","28850"
"In post","2021","40-49","Welsh Government (excl. agencies)","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Welsh Government (excl. agencies)","Communications","G7","5","5","[c]","[c]"
"In post","2021","40-49","Welsh Government (excl. agencies)","Communications","HEO","15","15","37410","37410"
"In post","2021","40-49","Welsh Government (excl. agencies)","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Welsh Government (excl. agencies)","Communications","SEO","20","15","46390","47000"
"In post","2021","40-49","Welsh Government (excl. agencies)","Digital, Data and Technology","AO","5","5","[c]","[c]"
"In post","2021","40-49","Welsh Government (excl. agencies)","Digital, Data and Technology","EO","15","15","29490","28850"
"In post","2021","40-49","Welsh Government (excl. agencies)","Digital, Data and Technology","G7","10","10","58340","60830"
