"Status","Year","Disability","Ethnicity","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Undeclared","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","North East (England)","Undeclared","75","65","28960","25560"
"In post","2021","Declared disabled","Undeclared","North East (England)","Unknown","10","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","North West (England)","Heterosexual / straight","45","40","28820","27570"
"In post","2021","Declared disabled","Undeclared","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","North West (England)","Undeclared","165","150","28190","27090"
"In post","2021","Declared disabled","Undeclared","North West (England)","Unknown","40","35","26750","27570"
"In post","2021","Declared disabled","Undeclared","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Northern Ireland","Undeclared","10","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Scotland","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Scotland","Undeclared","75","70","29400","26140"
"In post","2021","Declared disabled","Undeclared","Scotland","Unknown","45","40","31290","33650"
"In post","2021","Declared disabled","Undeclared","South East (England)","Heterosexual / straight","40","40","30120","27570"
"In post","2021","Declared disabled","Undeclared","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","South East (England)","Undeclared","145","130","29960","27570"
"In post","2021","Declared disabled","Undeclared","South East (England)","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","South West (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","South West (England)","Undeclared","205","190","34840","31950"
"In post","2021","Declared disabled","Undeclared","South West (England)","Unknown","25","25","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Wales","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Wales","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Wales","Undeclared","75","70","29220","27570"
"In post","2021","Declared disabled","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","West Midlands (England)","Undeclared","95","85","29490","27570"
"In post","2021","Declared disabled","Undeclared","West Midlands (England)","Unknown","15","10","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Yorkshire and The Humber","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Yorkshire and The Humber","Undeclared","100","90","31180","27570"
"In post","2021","Declared disabled","Undeclared","Yorkshire and The Humber","Unknown","25","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East Midlands (England)","Unknown","35","30","28580","27570"
"In post","2021","Declared disabled","Unknown","East of England","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East of England","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East of England","Unknown","25","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","London","Heterosexual / straight","60","55","38690","35480"
"In post","2021","Declared disabled","Unknown","London","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","London","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","London","Unknown","165","160","40220","36200"
"In post","2021","Declared disabled","Unknown","North East (England)","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Declared disabled","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","North East (England)","Unknown","55","50","25500","21440"
"In post","2021","Declared disabled","Unknown","North West (England)","Heterosexual / straight","35","35","28610","26700"
"In post","2021","Declared disabled","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","North West (England)","Unknown","85","75","26290","25560"
"In post","2021","Declared disabled","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scotland","Heterosexual / straight","30","25","31620","26780"
"In post","2021","Declared disabled","Unknown","Scotland","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scotland","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scotland","Unknown","195","175","32270","33650"
"In post","2021","Declared disabled","Unknown","South East (England)","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","South East (England)","Unknown","75","65","29280","27570"
"In post","2021","Declared disabled","Unknown","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","South West (England)","Unknown","70","65","32200","28430"
"In post","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Wales","Unknown","40","35","28360","26860"
"In post","2021","Declared disabled","Unknown","West Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","West Midlands (England)","Unknown","55","50","29020","27570"
"In post","2021","Declared disabled","Unknown","Yorkshire and The Humber","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Yorkshire and The Humber","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Yorkshire and The Humber","Unknown","35","35","30250","27570"
"In post","2021","Declared disabled","White","East Midlands (England)","Heterosexual / straight","1700","1550","28780","27570"
"In post","2021","Declared disabled","White","East Midlands (England)","LGBO","165","160","29300","27570"
"In post","2021","Declared disabled","White","East Midlands (England)","Undeclared","205","185","28070","27380"
"In post","2021","Declared disabled","White","East Midlands (England)","Unknown","100","85","26930","26670"
"In post","2021","Declared disabled","White","East of England","Heterosexual / straight","1710","1560","30010","27570"
"In post","2021","Declared disabled","White","East of England","LGBO","140","135","28740","27570"
"In post","2021","Declared disabled","White","East of England","Undeclared","175","160","30360","27570"
"In post","2021","Declared disabled","White","East of England","Unknown","120","110","28520","27570"
"In post","2021","Declared disabled","White","London","Heterosexual / straight","3970","3790","43990","38600"
"In post","2021","Declared disabled","White","London","LGBO","780","760","43370","37560"
"In post","2021","Declared disabled","White","London","Undeclared","490","465","41430","36430"
"In post","2021","Declared disabled","White","London","Unknown","215","195","41930","34750"
"In post","2021","Declared disabled","White","North East (England)","Heterosexual / straight","2505","2210","27140","25580"
"In post","2021","Declared disabled","White","North East (England)","LGBO","175","165","26880","25560"
"In post","2021","Declared disabled","White","North East (England)","Undeclared","195","165","26450","23840"
"In post","2021","Declared disabled","White","North East (England)","Unknown","250","205","25410","21440"
"In post","2021","Declared disabled","White","North West (England)","Heterosexual / straight","4745","4265","28510","27570"
"In post","2021","Declared disabled","White","North West (England)","LGBO","440","415","28440","27570"
"In post","2021","Declared disabled","White","North West (England)","Undeclared","465","410","27600","26780"
"In post","2021","Declared disabled","White","North West (England)","Unknown","460","390","26810","25560"
"In post","2021","Declared disabled","White","Northern Ireland","Heterosexual / straight","250","230","27320","25560"
"In post","2021","Declared disabled","White","Northern Ireland","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","White","Northern Ireland","Undeclared","20","15","[c]","[c]"
"In post","2021","Declared disabled","White","Northern Ireland","Unknown","25","25","[c]","[c]"
"In post","2021","Declared disabled","White","Overseas","Heterosexual / straight","130","130","49390","51500"
"In post","2021","Declared disabled","White","Overseas","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","White","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","White","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","White","Scotland","Heterosexual / straight","3010","2730","30410","27570"
"In post","2021","Declared disabled","White","Scotland","LGBO","375","365","31070","27570"
"In post","2021","Declared disabled","White","Scotland","Undeclared","275","245","29410","27570"
"In post","2021","Declared disabled","White","Scotland","Unknown","300","270","29110","26140"
"In post","2021","Declared disabled","White","South East (England)","Heterosexual / straight","3120","2875","30380","27570"
"In post","2021","Declared disabled","White","South East (England)","LGBO","315","300","29320","27570"
"In post","2021","Declared disabled","White","South East (England)","Undeclared","310","275","30410","27570"
"In post","2021","Declared disabled","White","South East (England)","Unknown","185","160","29830","27570"
"In post","2021","Declared disabled","White","South West (England)","Heterosexual / straight","3285","3045","32410","28400"
"In post","2021","Declared disabled","White","South West (England)","LGBO","315","300","30070","27570"
"In post","2021","Declared disabled","White","South West (England)","Undeclared","345","310","32550","28200"
"In post","2021","Declared disabled","White","South West (England)","Unknown","235","205","31020","27570"
"In post","2021","Declared disabled","White","Unknown","Heterosexual / straight","105","100","30980","27570"
