"Status","Year","Age","Function_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Counter Fraud","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","AA","Heterosexual / straight","135","[c]","17720","16930"
"Leaver CS","2021","65+","No function","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","AA","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","AA","Unknown","85","[c]","18440","18190"
"Leaver CS","2021","65+","No function","AO","Heterosexual / straight","225","[c]","21070","20650"
"Leaver CS","2021","65+","No function","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","AO","Undeclared","45","[c]","21080","21170"
"Leaver CS","2021","65+","No function","AO","Unknown","80","[c]","22450","21590"
"Leaver CS","2021","65+","No function","EO","Heterosexual / straight","75","[c]","27110","26780"
"Leaver CS","2021","65+","No function","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","EO","Undeclared","40","[c]","26930","26780"
"Leaver CS","2021","65+","No function","EO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","HEO","Heterosexual / straight","55","[c]","34050","33320"
"Leaver CS","2021","65+","No function","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Unknown","Heterosexual / straight","75","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Unknown","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","HEO","Heterosexual / straight","30","[c]","32440","32820"
"Leaver CS","2021","65+","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","AA","Heterosexual / straight","60","[c]","19460","19050"
"Leaver CS","2021","65+","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","AA","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","AA","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","AO","Heterosexual / straight","350","[c]","21290","21010"
"Leaver CS","2021","65+","Unknown","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","AO","Undeclared","70","[c]","21480","21010"
"Leaver CS","2021","65+","Unknown","AO","Unknown","445","[c]","21140","21010"
"Leaver CS","2021","65+","Unknown","EO","Heterosexual / straight","265","[c]","27860","27570"
"Leaver CS","2021","65+","Unknown","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","EO","Undeclared","55","[c]","28050","27570"
"Leaver CS","2021","65+","Unknown","EO","Unknown","305","[c]","27650","27570"
"Leaver CS","2021","65+","Unknown","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
