"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Wales","Flintshire and Wrexham","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Flintshire and Wrexham","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Flintshire and Wrexham","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Flintshire and Wrexham","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Flintshire and Wrexham","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Flintshire and Wrexham","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Flintshire and Wrexham","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwent Valleys","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwent Valleys","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwent Valleys","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwent Valleys","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwent Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwent Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwent Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwent Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwent Valleys","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwent Valleys","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwynedd","AO","Female","35","[c]","20920","21010"
"New entrant CS","2021","Wales","Gwynedd","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwynedd","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwynedd","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwynedd","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwynedd","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwynedd","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Gwynedd","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Isle of Anglesey","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Isle of Anglesey","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Isle of Anglesey","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Isle of Anglesey","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Isle of Anglesey","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Isle of Anglesey","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Monmouthshire and Newport","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Monmouthshire and Newport","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Monmouthshire and Newport","AO","Female","95","[c]","19810","19130"
"New entrant CS","2021","Wales","Monmouthshire and Newport","AO","Male","75","[c]","19780","19130"
"New entrant CS","2021","Wales","Monmouthshire and Newport","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Monmouthshire and Newport","EO","Female","155","[c]","25130","23320"
"New entrant CS","2021","Wales","Monmouthshire and Newport","EO","Male","115","[c]","24830","23320"
"New entrant CS","2021","Wales","Monmouthshire and Newport","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Monmouthshire and Newport","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Monmouthshire and Newport","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Monmouthshire and Newport","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Monmouthshire and Newport","G7","Male","35","[c]","52410","50000"
"New entrant CS","2021","Wales","Monmouthshire and Newport","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Monmouthshire and Newport","HEO","Female","90","[c]","29470","29540"
"New entrant CS","2021","Wales","Monmouthshire and Newport","HEO","Male","70","[c]","29570","29540"
"New entrant CS","2021","Wales","Monmouthshire and Newport","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Monmouthshire and Newport","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Monmouthshire and Newport","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Monmouthshire and Newport","SEO","Female","55","[c]","38080","37020"
"New entrant CS","2021","Wales","Monmouthshire and Newport","SEO","Male","60","[c]","38120","37020"
"New entrant CS","2021","Wales","Monmouthshire and Newport","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Monmouthshire and Newport","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Monmouthshire and Newport","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Powys","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Powys","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Powys","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Powys","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Powys","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Powys","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Powys","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Powys","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Powys","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Powys","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","South West Wales","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","South West Wales","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","South West Wales","AO","Female","35","[c]","21110","21050"
"New entrant CS","2021","Wales","South West Wales","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Wales","South West Wales","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Wales","South West Wales","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Wales","South West Wales","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","South West Wales","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","South West Wales","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","South West Wales","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","South West Wales","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","South West Wales","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","South West Wales","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Wales","South West Wales","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Swansea","AA","Female","100","[c]","18190","18060"
"New entrant CS","2021","Wales","Swansea","AA","Male","55","[c]","19090","18060"
"New entrant CS","2021","Wales","Swansea","AO","Female","140","[c]","21600","21590"
"New entrant CS","2021","Wales","Swansea","AO","Male","100","[c]","21560","21590"
"New entrant CS","2021","Wales","Swansea","EO","Female","40","[c]","27040","27570"
"New entrant CS","2021","Wales","Swansea","EO","Male","55","[c]","26960","26130"
"New entrant CS","2021","Wales","Swansea","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Swansea","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Swansea","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Swansea","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Swansea","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Swansea","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Swansea","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Swansea","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Swansea","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Wales","Swansea","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Birmingham","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Birmingham","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Birmingham","AO","Female","255","[c]","20310","20140"
"New entrant CS","2021","West Midlands (England)","Birmingham","AO","Male","180","[c]","20400","20140"
"New entrant CS","2021","West Midlands (England)","Birmingham","EO","Female","245","[c]","26300","27570"
"New entrant CS","2021","West Midlands (England)","Birmingham","EO","Male","160","[c]","26390","26350"
"New entrant CS","2021","West Midlands (England)","Birmingham","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Birmingham","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Birmingham","G7","Female","40","[c]","53930","51560"
"New entrant CS","2021","West Midlands (England)","Birmingham","G7","Male","45","[c]","54570","51270"
"New entrant CS","2021","West Midlands (England)","Birmingham","HEO","Female","85","[c]","32060","30950"
"New entrant CS","2021","West Midlands (England)","Birmingham","HEO","Male","80","[c]","32440","30950"
"New entrant CS","2021","West Midlands (England)","Birmingham","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Birmingham","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Birmingham","SEO","Female","65","[c]","40570","38640"
"New entrant CS","2021","West Midlands (England)","Birmingham","SEO","Male","55","[c]","40960","38630"
"New entrant CS","2021","West Midlands (England)","Birmingham","Unknown","Female","35","[c]","21820","22920"
"New entrant CS","2021","West Midlands (England)","Birmingham","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Coventry","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Coventry","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Coventry","AO","Female","40","[c]","21550","22350"
"New entrant CS","2021","West Midlands (England)","Coventry","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Coventry","EO","Female","80","[c]","26830","27570"
"New entrant CS","2021","West Midlands (England)","Coventry","EO","Male","65","[c]","26900","27570"
"New entrant CS","2021","West Midlands (England)","Coventry","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Coventry","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Coventry","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Coventry","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Coventry","HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Coventry","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Coventry","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Coventry","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Coventry","SEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Coventry","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Coventry","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Coventry","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Dudley","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Dudley","AO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Dudley","EO","Female","40","[c]","27570","27570"
"New entrant CS","2021","West Midlands (England)","Dudley","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Dudley","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Dudley","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Herefordshire, County of","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Sandwell","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Sandwell","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Sandwell","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Sandwell","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Sandwell","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Sandwell","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","EO","Male","40","[c]","27940","27570"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Shropshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Solihull","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Solihull","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Solihull","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Solihull","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Solihull","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Solihull","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Solihull","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Solihull","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Solihull","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Solihull","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","AO","Female","125","[c]","21950","21590"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","AO","Male","115","[c]","22470","22850"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","EO","Female","85","[c]","27220","27570"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","EO","Male","55","[c]","27350","27570"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Staffordshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Stoke-on-Trent","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Stoke-on-Trent","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Stoke-on-Trent","AO","Female","105","[c]","19080","18880"
"New entrant CS","2021","West Midlands (England)","Stoke-on-Trent","AO","Male","55","[c]","18960","18880"
"New entrant CS","2021","West Midlands (England)","Stoke-on-Trent","EO","Female","65","[c]","27190","27570"
"New entrant CS","2021","West Midlands (England)","Stoke-on-Trent","EO","Male","30","[c]","26990","27570"
"New entrant CS","2021","West Midlands (England)","Stoke-on-Trent","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Stoke-on-Trent","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Stoke-on-Trent","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Stoke-on-Trent","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Stoke-on-Trent","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Stoke-on-Trent","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","EO","Female","35","[c]","27000","27570"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","EO","Male","30","[c]","26110","27570"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Telford and Wrekin","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Walsall","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Walsall","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Walsall","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Walsall","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Walsall","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Walsall","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Walsall","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Walsall","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Walsall","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Walsall","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Warwickshire","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Warwickshire","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Warwickshire","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Warwickshire","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Warwickshire","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Warwickshire","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Warwickshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Warwickshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Warwickshire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Warwickshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Warwickshire","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Warwickshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Warwickshire","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Warwickshire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Wolverhampton","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Wolverhampton","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Wolverhampton","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Wolverhampton","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Wolverhampton","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Wolverhampton","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Wolverhampton","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Wolverhampton","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Wolverhampton","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Wolverhampton","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Wolverhampton","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Wolverhampton","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Worcestershire","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Worcestershire","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Worcestershire","AO","Female","55","[c]","22000","22850"
"New entrant CS","2021","West Midlands (England)","Worcestershire","AO","Male","70","[c]","22410","22850"
"New entrant CS","2021","West Midlands (England)","Worcestershire","EO","Female","40","[c]","27050","27570"
"New entrant CS","2021","West Midlands (England)","Worcestershire","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Worcestershire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Worcestershire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Worcestershire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Worcestershire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Worcestershire","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Worcestershire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Worcestershire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Worcestershire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Worcestershire","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Worcestershire","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Worcestershire","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","West Midlands (England)","Worcestershire","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA","Female","35","[c]","20330","20600"
"New entrant CS","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AO","Female","65","[c]","21480","21010"
"New entrant CS","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AO","Male","70","[c]","22310","22850"
"New entrant CS","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","Female","60","[c]","27440","27570"
"New entrant CS","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","Male","35","[c]","27470","27570"
"New entrant CS","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G6","Male","[c]","[c]","[c]","[c]"
