"Status","Year","Organisation","Parent_department","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Norwich and East Norfolk","Female","50","45","45630","39370"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Norwich and East Norfolk","Male","45","45","46660","49700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Nottingham","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Nottingham","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Portsmouth","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Portsmouth","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Sheffield","Female","55","55","46160","40160"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Sheffield","Male","45","45","48050","49700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","South Hampshire","Female","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","South Hampshire","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","South Lanarkshire","Female","15","15","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","South Lanarkshire","Male","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","South Teesside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Suffolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Suffolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Swansea","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Telford and Wrekin","Female","10","10","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Telford and Wrekin","Male","5","5","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Tower Hamlets","Female","435","425","48900","54700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Tower Hamlets","Male","435","430","54470","54700"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Tyneside","Female","250","225","27650","23850"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Tyneside","Male","155","150","29760","23850"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Female","325","320","36050","32000"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Male","275","275","36480","32000"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Warrington","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Warrington","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","West Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","West Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Westminster","Female","2930","2875","46750","38580"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Westminster","Male","2520","2510","52440","43890"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Wiltshire","Female","20","20","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","Wiltshire","Male","45","45","59490","53320"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","York","Female","235","215","28550","26670"
"In post","2021","Cabinet Office (excl. agencies)","Cabinet Office","York","Male","210","200","29910","26670"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset CC","Female","65","60","31190","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset CC","Male","70","70","34900","29750"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Suffolk","Female","215","200","31780","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Suffolk","Male","245","240","37130","32770"
"In post","2021","Charity Commission","Charity Commission","Monmouthshire and Newport","Female","5","5","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Sefton","Female","175","160","32560","29160"
"In post","2021","Charity Commission","Charity Commission","Sefton","Male","130","130","33070","29160"
"In post","2021","Charity Commission","Charity Commission","Somerset","Female","25","20","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Somerset","Male","25","25","[c]","[c]"
"In post","2021","Charity Commission","Charity Commission","Westminster","Female","50","45","41680","37910"
"In post","2021","Charity Commission","Charity Commission","Westminster","Male","25","25","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Belfast","Female","10","10","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Belfast","Male","10","10","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Female","570","495","29340","24500"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Male","460","455","33330","30720"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Female","25","20","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Male","15","15","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Westminster","Female","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Department for Business, Energy and Industrial Strategy","Westminster","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","City of Edinburgh","Female","30","30","55280","55090"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","City of Edinburgh","Male","20","20","[c]","[c]"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Tower Hamlets","Female","400","380","58800","56000"
"In post","2021","Competition and Markets Authority","Competition and Markets Authority","Tower Hamlets","Male","385","380","62910","59170"
"In post","2021","Criminal Injuries Compensation Authority","Ministry of Justice","Glasgow City","Female","160","145","26500","22570"
"In post","2021","Criminal Injuries Compensation Authority","Ministry of Justice","Glasgow City","Male","140","140","25680","22860"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Birmingham","Female","15","15","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Birmingham","Male","15","15","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Liverpool","Female","225","220","36320","34800"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Liverpool","Male","175","175","40710","35040"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Monmouthshire and Newport","Female","50","50","33860","31680"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Monmouthshire and Newport","Male","55","55","33490","31300"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Norwich and East Norfolk","Female","80","75","34840","34800"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Norwich and East Norfolk","Male","90","85","35180","32640"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Other Cabinet Office Agencies","Tower Hamlets","Female","30","30","49280","45650"
