"Status","Year","Function_of_post","Parent_department","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","Other Cabinet Office Agencies","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other Cabinet Office Agencies","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other Cabinet Office Agencies","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Other Cabinet Office Agencies","Westminster","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scotland Office","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Aberdeen City and Aberdeenshire","AO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Aberdeen City and Aberdeenshire","EO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Aberdeen City and Aberdeenshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Aberdeen City and Aberdeenshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Aberdeen City and Aberdeenshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Caithness and Sutherland and Ross and Cromarty","AO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Caithness and Sutherland and Ross and Cromarty","EO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Caithness and Sutherland and Ross and Cromarty","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Caithness and Sutherland and Ross and Cromarty","HEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Caithness and Sutherland and Ross and Cromarty","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","City of Edinburgh","AA","5","5","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","City of Edinburgh","AO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","City of Edinburgh","EO","15","15","30340","30080"
"In post","2021","Project Delivery","Scottish Government","City of Edinburgh","G6","5","5","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","City of Edinburgh","G7","20","20","56490","56800"
"In post","2021","Project Delivery","Scottish Government","City of Edinburgh","HEO","25","20","36640","36610"
"In post","2021","Project Delivery","Scottish Government","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","City of Edinburgh","SEO","35","30","45260","45210"
"In post","2021","Project Delivery","Scottish Government","Dumfries and Galloway","AA","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Dumfries and Galloway","AO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Dumfries and Galloway","EO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Dumfries and Galloway","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Dumfries and Galloway","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Dumfries and Galloway","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","AO","30","30","23540","22920"
"In post","2021","Project Delivery","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","HEO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Perth and Kinross and Stirling","AO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Perth and Kinross and Stirling","EO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Perth and Kinross and Stirling","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Perth and Kinross and Stirling","HEO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Perth and Kinross and Stirling","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Scottish Borders","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","Scottish Borders","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","South Lanarkshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","South Lanarkshire","AO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","South Lanarkshire","EO","10","10","29980","30160"
"In post","2021","Project Delivery","Scottish Government","South Lanarkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","South Lanarkshire","HEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","South Lanarkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Government","West Lothian","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","UK Export Finance","Westminster","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","UK Export Finance","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","UK Export Finance","Westminster","G6","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","UK Export Finance","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","UK Export Finance","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","UK Export Finance","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","UK Export Finance","Westminster","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","Monmouthshire and Newport","EO","10","10","23470","23050"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","Monmouthshire and Newport","G6","15","15","60310","59190"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","Monmouthshire and Newport","G7","40","35","50100","49100"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","Monmouthshire and Newport","HEO","20","15","30180","29540"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","Monmouthshire and Newport","SEO","25","25","36400","36030"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","South Hampshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","South Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","South Hampshire","G6","5","5","[c]","[c]"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","South Hampshire","G7","25","25","49970","49100"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","South Hampshire","HEO","35","35","29760","29540"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","South Hampshire","SEO","35","35","36460","36030"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","Westminster","SEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Water Services Regulation Authority","Birmingham","HEO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Water Services Regulation Authority","Birmingham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Water Services Regulation Authority","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Water Services Regulation Authority","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Attorney General's Departments","Westminster","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Leeds","G7","10","10","[c]","[c]"
"In post","2021","Property","Cabinet Office","Leeds","HEO","10","10","[c]","[c]"
"In post","2021","Property","Cabinet Office","Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Nottingham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Nottingham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Sheffield","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Tower Hamlets","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Tower Hamlets","EO","5","5","[c]","[c]"
"In post","2021","Property","Cabinet Office","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Tower Hamlets","G7","10","10","[c]","[c]"
"In post","2021","Property","Cabinet Office","Tower Hamlets","HEO","5","5","[c]","[c]"
"In post","2021","Property","Cabinet Office","Tower Hamlets","SCS level","10","10","[c]","[c]"
"In post","2021","Property","Cabinet Office","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Tyneside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Westminster","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","Westminster","G6","5","5","[c]","[c]"
"In post","2021","Property","Cabinet Office","Westminster","G7","15","15","55240","54700"
"In post","2021","Property","Cabinet Office","Westminster","HEO","10","10","[c]","[c]"
"In post","2021","Property","Cabinet Office","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office","York","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Chancellor's other departments","Westminster","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Competition and Markets Authority","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Competition and Markets Authority","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Competition and Markets Authority","Tower Hamlets","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Competition and Markets Authority","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Competition and Markets Authority","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Devon CC","AA","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Devon CC","EO","5","5","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Devon CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Devon CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Devon CC","HEO","5","5","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Devon CC","SEO","5","5","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","AO","20","15","20010","19100"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","EO","10","10","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Westminster","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Westminster","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Digital, Culture, Media and Sport","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Digital, Culture, Media and Sport","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Digital, Culture, Media and Sport","Westminster","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Digital, Culture, Media and Sport","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Digital, Culture, Media and Sport","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Bristol, City of","G6","5","5","[c]","[c]"
"In post","2021","Property","Department for Education","Bristol, City of","G7","5","5","[c]","[c]"
"In post","2021","Property","Department for Education","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Coventry","EO","5","5","[c]","[c]"
"In post","2021","Property","Department for Education","Coventry","G6","10","10","64830","61960"
"In post","2021","Property","Department for Education","Coventry","G7","10","10","[c]","[c]"
"In post","2021","Property","Department for Education","Coventry","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Coventry","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Darlington","EO","5","5","[c]","[c]"
"In post","2021","Property","Department for Education","Darlington","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Darlington","G7","10","10","[c]","[c]"
"In post","2021","Property","Department for Education","Darlington","HEO","10","10","[c]","[c]"
"In post","2021","Property","Department for Education","Darlington","SEO","5","5","[c]","[c]"
"In post","2021","Property","Department for Education","Leeds","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Leeds","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Leeds","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Manchester","EO","10","10","25200","25000"
"In post","2021","Property","Department for Education","Manchester","G6","15","15","64060","63530"
"In post","2021","Property","Department for Education","Manchester","G7","15","15","51080","50400"
"In post","2021","Property","Department for Education","Manchester","HEO","5","5","[c]","[c]"
"In post","2021","Property","Department for Education","Manchester","SEO","10","10","[c]","[c]"
"In post","2021","Property","Department for Education","Nottingham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Nottingham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Nottingham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Sheffield","G6","10","10","62770","61960"
"In post","2021","Property","Department for Education","Sheffield","G7","15","15","52410","50130"
"In post","2021","Property","Department for Education","Sheffield","HEO","10","10","[c]","[c]"
"In post","2021","Property","Department for Education","Sheffield","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Tyneside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Tyneside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Tyneside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Westminster","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Westminster","EO","5","5","[c]","[c]"
"In post","2021","Property","Department for Education","Westminster","G6","30","30","67150","65370"
"In post","2021","Property","Department for Education","Westminster","G7","25","25","56060","54160"
"In post","2021","Property","Department for Education","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education","Westminster","SEO","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Berkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Berkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Berkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Berkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Berkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Darlington","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Darlington","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Darlington","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Darlington","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Devon CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Devon CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Devon CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Devon CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Dorset CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Dorset CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Dorset CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Dorset CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","East Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","East Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","East Sussex CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","East Sussex CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Essex Haven Gateway","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Gloucestershire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Gloucestershire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Gwynedd","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Hertfordshire","EO","5","5","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Leeds","G6","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Leeds","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Leeds","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Leeds","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs","Lincolnshire","EO","[c]","[c]","[c]","[c]"
