"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Operational Delivery","Kingston upon Hull, City of","Outside London","Male","615","590","28210","27130"
"In post","2021","Operational Delivery","Lambeth","London","Female","1550","1450","41040","37890"
"In post","2021","Operational Delivery","Lambeth","London","Male","1225","1195","44450","40170"
"In post","2021","Operational Delivery","Lancaster and Wyre","Outside London","Female","175","160","26660","25290"
"In post","2021","Operational Delivery","Lancaster and Wyre","Outside London","Male","210","200","28550","26800"
"In post","2021","Operational Delivery","Leeds","Outside London","Female","2380","2145","27840","25310"
"In post","2021","Operational Delivery","Leeds","Outside London","Male","1995","1930","28990","25790"
"In post","2021","Operational Delivery","Leicester","Outside London","Female","855","745","25220","22350"
"In post","2021","Operational Delivery","Leicester","Outside London","Male","535","510","26270","22850"
"In post","2021","Operational Delivery","Leicestershire CC and Rutland","Outside London","Female","595","530","26320","24800"
"In post","2021","Operational Delivery","Leicestershire CC and Rutland","Outside London","Male","685","660","29210","27150"
"In post","2021","Operational Delivery","Lewisham and Southwark","London","Female","450","430","33150","29080"
"In post","2021","Operational Delivery","Lewisham and Southwark","London","Male","320","315","31680","28850"
"In post","2021","Operational Delivery","Lincolnshire","Outside London","Female","480","445","26740","23970"
"In post","2021","Operational Delivery","Lincolnshire","Outside London","Male","570","545","29290","27150"
"In post","2021","Operational Delivery","Lisburn and Castlereagh","Outside London","Female","40","40","28290","25840"
"In post","2021","Operational Delivery","Lisburn and Castlereagh","Outside London","Male","30","30","27840","25480"
"In post","2021","Operational Delivery","Liverpool","Outside London","Female","3810","3370","25460","24880"
"In post","2021","Operational Delivery","Liverpool","Outside London","Male","2655","2545","26550","24890"
"In post","2021","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Female","20","15","[c]","[c]"
"In post","2021","Operational Delivery","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Male","10","5","[c]","[c]"
"In post","2021","Operational Delivery","Luton","Outside London","Female","210","185","24300","22920"
"In post","2021","Operational Delivery","Luton","Outside London","Male","145","125","27380","26700"
"In post","2021","Operational Delivery","Manchester","Outside London","Female","1865","1710","27890","24920"
"In post","2021","Operational Delivery","Manchester","Outside London","Male","1630","1560","28560","25560"
"In post","2021","Operational Delivery","Medway","Outside London","Female","485","450","29050","27920"
"In post","2021","Operational Delivery","Medway","Outside London","Male","505","495","33000","31180"
"In post","2021","Operational Delivery","Merton, Kingston upon Thames and Sutton","London","Female","175","160","28140","26150"
"In post","2021","Operational Delivery","Merton, Kingston upon Thames and Sutton","London","Male","140","135","34230","33340"
"In post","2021","Operational Delivery","Mid Kent","Outside London","Female","335","300","28420","25350"
"In post","2021","Operational Delivery","Mid Kent","Outside London","Male","290","280","30400","29730"
"In post","2021","Operational Delivery","Mid Lancashire","Outside London","Female","1540","1330","26060","23130"
"In post","2021","Operational Delivery","Mid Lancashire","Outside London","Male","1230","1155","27380","25560"
"In post","2021","Operational Delivery","Milton Keynes","Outside London","Female","430","405","27110","25560"
"In post","2021","Operational Delivery","Milton Keynes","Outside London","Male","515","510","29130","29920"
"In post","2021","Operational Delivery","Monmouthshire and Newport","Outside London","Female","1570","1405","26960","23320"
"In post","2021","Operational Delivery","Monmouthshire and Newport","Outside London","Male","940","895","29290","27080"
"In post","2021","Operational Delivery","Monmouthshire and Newport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Na h-Eileanan Siar","Outside London","Female","15","10","[c]","[c]"
"In post","2021","Operational Delivery","Na h-Eileanan Siar","Outside London","Male","25","20","[c]","[c]"
"In post","2021","Operational Delivery","North and North East Lincolnshire","Outside London","Female","160","140","25610","22920"
"In post","2021","Operational Delivery","North and North East Lincolnshire","Outside London","Male","115","110","26750","25130"
"In post","2021","Operational Delivery","North and West Norfolk","Outside London","Female","155","130","26450","24620"
"In post","2021","Operational Delivery","North and West Norfolk","Outside London","Male","215","205","29680","28860"
"In post","2021","Operational Delivery","North Hampshire","Outside London","Female","165","150","28240","25260"
"In post","2021","Operational Delivery","North Hampshire","Outside London","Male","85","85","35200","31420"
"In post","2021","Operational Delivery","North Lanarkshire","Outside London","Female","640","555","25020","21440"
"In post","2021","Operational Delivery","North Lanarkshire","Outside London","Male","530","500","27780","25870"
"In post","2021","Operational Delivery","North Northamptonshire","Outside London","Female","30","30","27270","26520"
"In post","2021","Operational Delivery","North Northamptonshire","Outside London","Male","30","30","29730","27680"
"In post","2021","Operational Delivery","North Nottinghamshire","Outside London","Female","275","255","27090","24440"
"In post","2021","Operational Delivery","North Nottinghamshire","Outside London","Male","345","330","28360","27150"
"In post","2021","Operational Delivery","North Yorkshire CC","Outside London","Female","180","160","27960","25520"
"In post","2021","Operational Delivery","North Yorkshire CC","Outside London","Male","130","120","31500","28800"
"In post","2021","Operational Delivery","Northumberland","Outside London","Female","50","40","27560","28320"
"In post","2021","Operational Delivery","Northumberland","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Operational Delivery","Norwich and East Norfolk","Outside London","Female","385","345","26330","23240"
"In post","2021","Operational Delivery","Norwich and East Norfolk","Outside London","Male","430","410","28500","26300"
"In post","2021","Operational Delivery","Nottingham","Outside London","Female","2070","1860","26800","25000"
"In post","2021","Operational Delivery","Nottingham","Outside London","Male","1470","1410","27510","25560"
"In post","2021","Operational Delivery","Orkney Islands","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Orkney Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","Overseas","Female","90","85","39940","31910"
"In post","2021","Operational Delivery","Overseas","Overseas","Male","205","200","52040","56340"
"In post","2021","Operational Delivery","Oxfordshire","Outside London","Female","550","485","28610","26120"
"In post","2021","Operational Delivery","Oxfordshire","Outside London","Male","500","485","31590","30400"
"In post","2021","Operational Delivery","Perth and Kinross and Stirling","Outside London","Female","235","220","29320","28410"
"In post","2021","Operational Delivery","Perth and Kinross and Stirling","Outside London","Male","385","365","31720","33650"
"In post","2021","Operational Delivery","Peterborough","Outside London","Female","600","510","24820","22350"
"In post","2021","Operational Delivery","Peterborough","Outside London","Male","335","310","26960","24890"
"In post","2021","Operational Delivery","Plymouth","Outside London","Female","625","545","26150","22350"
"In post","2021","Operational Delivery","Plymouth","Outside London","Male","380","360","28270","24890"
"In post","2021","Operational Delivery","Portsmouth","Outside London","Female","635","535","24860","22260"
"In post","2021","Operational Delivery","Portsmouth","Outside London","Male","540","510","27410","25310"
"In post","2021","Operational Delivery","Powys","Outside London","Female","100","90","29290","28850"
"In post","2021","Operational Delivery","Powys","Outside London","Male","60","55","35840","28850"
"In post","2021","Operational Delivery","Redbridge and Waltham Forest","London","Female","165","145","27450","26330"
"In post","2021","Operational Delivery","Redbridge and Waltham Forest","London","Male","70","65","28380","30470"
"In post","2021","Operational Delivery","Sandwell","Outside London","Female","55","50","25940","23840"
"In post","2021","Operational Delivery","Sandwell","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Operational Delivery","Scottish Borders","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Operational Delivery","Scottish Borders","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Sefton","Outside London","Female","1865","1590","25850","21440"
"In post","2021","Operational Delivery","Sefton","Outside London","Male","1230","1180","28940","25040"
"In post","2021","Operational Delivery","Sheffield","Outside London","Female","1640","1425","26970","24890"
"In post","2021","Operational Delivery","Sheffield","Outside London","Male","1240","1195","27280","24890"
"In post","2021","Operational Delivery","Shetland Islands","Outside London","Female","15","10","[c]","[c]"
"In post","2021","Operational Delivery","Shetland Islands","Outside London","Male","15","10","[c]","[c]"
"In post","2021","Operational Delivery","Shropshire CC","Outside London","Female","170","155","27430","24920"
"In post","2021","Operational Delivery","Shropshire CC","Outside London","Male","275","265","29020","26810"
"In post","2021","Operational Delivery","Solihull","Outside London","Female","370","330","26970","25310"
"In post","2021","Operational Delivery","Solihull","Outside London","Male","300","290","27620","25560"
"In post","2021","Operational Delivery","Somerset","Outside London","Female","345","305","28650","27150"
"In post","2021","Operational Delivery","Somerset","Outside London","Male","430","420","31690","31330"
"In post","2021","Operational Delivery","South and West Derbyshire","Outside London","Female","300","270","29540","26410"
"In post","2021","Operational Delivery","South and West Derbyshire","Outside London","Male","230","220","30480","27970"
"In post","2021","Operational Delivery","South Ayrshire","Outside London","Female","50","45","24980","22820"
"In post","2021","Operational Delivery","South Ayrshire","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Operational Delivery","South Hampshire","Outside London","Female","1120","875","25040","22920"
"In post","2021","Operational Delivery","South Hampshire","Outside London","Male","890","705","25280","22130"
"In post","2021","Operational Delivery","South Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","South Lanarkshire","Outside London","Female","1310","1085","24200","21440"
"In post","2021","Operational Delivery","South Lanarkshire","Outside London","Male","720","665","24800","21440"
