"Status","Year","Disability","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Other","North Yorkshire","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","North Yorkshire","AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Northumberland and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Northumberland and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outer London - South","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outer London - South","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outer London - South","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outer London - South","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outer London - South","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outer London - West and North West","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outer London - West and North West","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Outer London - West and North West","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Shropshire and Staffordshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Shropshire and Staffordshire","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Southern Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Tees Valley and Durham","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Central Scotland","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Central Scotland","EO","65","[c]","23680","23450"
"New entrant CS","2021","Declared non-disabled","Other","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Central Scotland","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Midlands","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Midlands","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Midlands","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Midlands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Inner London - West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Cheshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Cheshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Cumbria","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Cumbria","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Devon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Devon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","East Anglia","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","East Anglia","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","East Anglia","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","East Wales","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","East Wales","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","East Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","East Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","40","[c]","29650","29180"
"New entrant CS","2021","Declared non-disabled","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Greater Manchester","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Hampshire and Isle of Wight","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Inner London - East","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Inner London - East","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Inner London - West","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Inner London - West","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Inner London - West","EO","175","[c]","27320","27680"
"New entrant CS","2021","Declared non-disabled","Policy","Inner London - West","G6","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Inner London - West","G7","140","[c]","54230","53380"
"New entrant CS","2021","Declared non-disabled","Policy","Inner London - West","HEO","595","[c]","33250","33570"
"New entrant CS","2021","Declared non-disabled","Policy","Inner London - West","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Inner London - West","SEO","115","[c]","40410","40050"
"New entrant CS","2021","Declared non-disabled","Policy","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Merseyside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Merseyside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","North Yorkshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","North Yorkshire","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","North Yorkshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Outer London - South","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Outer London - South","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Central Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Midlands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Midlands","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Midlands","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Yorkshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Yorkshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","West Yorkshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Cheshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Cheshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Cheshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Devon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Devon","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Devon","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Devon","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Devon","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Devon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Devon","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Devon","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
