"Status","Year","Disability","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","North West (England)","Greater Manchester","Male","615","585","31130","31180"
"In post","2021","Undeclared","North West (England)","Lancashire","Female","495","440","27650","27130"
"In post","2021","Undeclared","North West (England)","Lancashire","Male","510","475","29470","27680"
"In post","2021","Undeclared","North West (England)","Merseyside","Female","410","365","28810","26670"
"In post","2021","Undeclared","North West (England)","Merseyside","Male","455","425","30840","27570"
"In post","2021","Undeclared","Northern Ireland","Northern Ireland","Female","100","90","28810","26750"
"In post","2021","Undeclared","Northern Ireland","Northern Ireland","Male","110","105","28340","25560"
"In post","2021","Undeclared","Overseas","Overseas","Female","45","45","48840","52400"
"In post","2021","Undeclared","Overseas","Overseas","Male","120","120","46480","41160"
"In post","2021","Undeclared","Scotland","Eastern Scotland","Female","285","260","31150","27570"
"In post","2021","Undeclared","Scotland","Eastern Scotland","Male","255","245","32440","27570"
"In post","2021","Undeclared","Scotland","Highlands and Islands","Female","20","15","[c]","[c]"
"In post","2021","Undeclared","Scotland","Highlands and Islands","Male","25","25","[c]","[c]"
"In post","2021","Undeclared","Scotland","North Eastern Scotland","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Scotland","North Eastern Scotland","Male","35","35","47900","34650"
"In post","2021","Undeclared","Scotland","Southern Scotland","Female","75","65","29130","26160"
"In post","2021","Undeclared","Scotland","Southern Scotland","Male","85","80","31630","27570"
"In post","2021","Undeclared","Scotland","West Central Scotland","Female","335","295","28200","26280"
"In post","2021","Undeclared","Scotland","West Central Scotland","Male","305","295","30890","27570"
"In post","2021","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","320","290","31140","28670"
"In post","2021","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","405","395","35090","34250"
"In post","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","Female","440","395","30360","27380"
"In post","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","Male","745","715","34250","31990"
"In post","2021","Undeclared","South East (England)","Kent","Female","340","300","28900","27370"
"In post","2021","Undeclared","South East (England)","Kent","Male","435","415","31610","30890"
"In post","2021","Undeclared","South East (England)","Surrey, East and West Sussex","Female","325","290","30020","27570"
"In post","2021","Undeclared","South East (England)","Surrey, East and West Sussex","Male","355","340","32400","31650"
"In post","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","Female","45","40","26640","26750"
"In post","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","Male","50","50","27840","26630"
"In post","2021","Undeclared","South West (England)","Devon","Female","175","150","27450","26000"
"In post","2021","Undeclared","South West (England)","Devon","Male","275","260","30560","28220"
"In post","2021","Undeclared","South West (England)","Dorset and Somerset","Female","145","135","29780","27570"
"In post","2021","Undeclared","South West (England)","Dorset and Somerset","Male","255","245","31390","31650"
"In post","2021","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","720","660","34680","31990"
"In post","2021","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","1150","1120","39840","38090"
"In post","2021","Undeclared","Unknown","Unknown","Female","25","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","Male","30","30","31120","27570"
"In post","2021","Undeclared","Wales","East Wales","Female","410","375","30850","27570"
"In post","2021","Undeclared","Wales","East Wales","Male","565","540","31790","28850"
"In post","2021","Undeclared","Wales","West Wales and The Valleys","Female","465","405","26370","21590"
"In post","2021","Undeclared","Wales","West Wales and The Valleys","Male","485","455","30990","27370"
"In post","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","175","160","28350","26330"
"In post","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","230","220","31250","31900"
"In post","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Female","285","255","28910","26910"
"In post","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Male","365","345","30390","28410"
"In post","2021","Undeclared","West Midlands (England)","West Midlands","Female","485","440","29660","27570"
"In post","2021","Undeclared","West Midlands (England)","West Midlands","Male","405","390","31580","27570"
"In post","2021","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","135","120","28270","27570"
"In post","2021","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","280","265","31540","31650"
"In post","2021","Undeclared","Yorkshire and The Humber","North Yorkshire","Female","135","125","32750","30810"
"In post","2021","Undeclared","Yorkshire and The Humber","North Yorkshire","Male","190","185","32420","30810"
"In post","2021","Undeclared","Yorkshire and The Humber","South Yorkshire","Female","285","260","32010","29730"
"In post","2021","Undeclared","Yorkshire and The Humber","South Yorkshire","Male","310","295","32110","30830"
"In post","2021","Undeclared","Yorkshire and The Humber","West Yorkshire","Female","465","410","30340","27570"
"In post","2021","Undeclared","Yorkshire and The Humber","West Yorkshire","Male","480","455","31120","31650"
"In post","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Female","960","895","28410","25560"
"In post","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Male","945","925","29580","25560"
"In post","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","460","415","25280","22350"
"In post","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","365","355","26580","23970"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","Female","90","85","26750","21580"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","Male","115","115","27550","24440"
"In post","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Female","335","320","33050","30200"
"In post","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Male","315","310","35380","31810"
"In post","2021","Unknown","East of England","East Anglia","Female","650","595","31060","26440"
"In post","2021","Unknown","East of England","East Anglia","Male","810","790","31880","27920"
"In post","2021","Unknown","East of England","Essex","Female","345","315","29900","25850"
"In post","2021","Unknown","East of England","Essex","Male","325","320","31750","28130"
"In post","2021","Unknown","London","Inner London - East","Female","1880","1790","41460","36160"
"In post","2021","Unknown","London","Inner London - East","Male","1740","1715","45290","40000"
"In post","2021","Unknown","London","Inner London - West","Female","6920","6720","44270","38670"
"In post","2021","Unknown","London","Inner London - West","Male","5895","5850","47040","40650"
"In post","2021","Unknown","London","Inner London - West","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","London","Outer London - East and North East","Female","200","195","27870","28720"
"In post","2021","Unknown","London","Outer London - East and North East","Male","175","170","30620","31060"
"In post","2021","Unknown","London","Outer London - South","Female","700","675","34730","31060"
"In post","2021","Unknown","London","Outer London - South","Male","690","675","37920","35050"
"In post","2021","Unknown","London","Outer London - West and North West","Female","630","595","37780","31060"
"In post","2021","Unknown","London","Outer London - West and North West","Male","505","490","36600","31060"
"In post","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","Female","2305","1955","25330","21440"
"In post","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","Male","1810","1735","28320","25560"
"In post","2021","Unknown","North East (England)","Tees Valley and Durham","Female","565","525","24700","22350"
"In post","2021","Unknown","North East (England)","Tees Valley and Durham","Male","425","420","26480","24440"
"In post","2021","Unknown","North West (England)","Cheshire","Female","480","470","31530","30640"
"In post","2021","Unknown","North West (England)","Cheshire","Male","495","490","34990","34140"
"In post","2021","Unknown","North West (England)","Cumbria","Female","40","40","31270","27570"
"In post","2021","Unknown","North West (England)","Cumbria","Male","65","65","32870","30630"
"In post","2021","Unknown","North West (England)","Greater Manchester","Female","1590","1480","29040","25560"
"In post","2021","Unknown","North West (England)","Greater Manchester","Male","1675","1635","30740","26130"
"In post","2021","Unknown","North West (England)","Lancashire","Female","705","625","26070","22350"
"In post","2021","Unknown","North West (England)","Lancashire","Male","665","640","26920","23440"
"In post","2021","Unknown","North West (England)","Merseyside","Female","1625","1465","27710","22970"
"In post","2021","Unknown","North West (England)","Merseyside","Male","1270","1240","29770","25560"
"In post","2021","Unknown","Northern Ireland","Northern Ireland","Female","395","355","26610","22330"
"In post","2021","Unknown","Northern Ireland","Northern Ireland","Male","570","560","26360","21880"
"In post","2021","Unknown","Overseas","Overseas","Female","395","390","50680","46620"
"In post","2021","Unknown","Overseas","Overseas","Male","405","405","54610","53470"
"In post","2021","Unknown","Scotland","Eastern Scotland","Female","3545","3290","33200","29350"
"In post","2021","Unknown","Scotland","Eastern Scotland","Male","3715","3570","33870","32140"
"In post","2021","Unknown","Scotland","Highlands and Islands","Female","170","150","27330","26160"
"In post","2021","Unknown","Scotland","Highlands and Islands","Male","180","165","30120","29190"
"In post","2021","Unknown","Scotland","North Eastern Scotland","Female","300","275","30650","28410"
"In post","2021","Unknown","Scotland","North Eastern Scotland","Male","330","315","33420","33650"
"In post","2021","Unknown","Scotland","Southern Scotland","Female","1065","925","27190","23340"
"In post","2021","Unknown","Scotland","Southern Scotland","Male","820","780","28830","25560"
"In post","2021","Unknown","Scotland","West Central Scotland","Female","1960","1800","31070","26670"
