"Status","Year","Disability","Ethnicity","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Black","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Inner London - West","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Chinese","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
