"Status","Year","Disability","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Property","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","35","35","35140","33300"
"In post","2021","Declared disabled","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Greater Manchester","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Property","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Hampshire and Isle of Wight","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Hampshire and Isle of Wight","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Property","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Inner London - East","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Inner London - East","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Inner London - West","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Inner London - West","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Inner London - West","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Property","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Inner London - West","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Property","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Kent","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Lancashire","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Lancashire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","North Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Northumberland and Tyne and Wear","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Outer London - West and North West","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Shropshire and Staffordshire","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Property","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","South Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Tees Valley and Durham","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","West Central Scotland","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","West Midlands","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","West Midlands","SEO/HEO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Property","West Wales and The Valleys","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","West Wales and The Valleys","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","West Wales and The Valleys","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","West Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Derbyshire and Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Devon","AA/AO","[c]","[c]","[c]","[c]"
