"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Other ethnicity","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","G6/G7","Heterosexual / straight","50","45","60380","59230"
"In post","2021","Other ethnicity","Legal","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Legal","G6/G7","Undeclared","25","20","[c]","[c]"
"In post","2021","Other ethnicity","Legal","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","No function","AA/AO","Heterosexual / straight","205","190","24120","22680"
"In post","2021","Other ethnicity","No function","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","No function","AA/AO","Undeclared","20","15","[c]","[c]"
"In post","2021","Other ethnicity","No function","AA/AO","Unknown","40","35","25760","24340"
"In post","2021","Other ethnicity","No function","EO","Heterosexual / straight","115","110","28820","27500"
"In post","2021","Other ethnicity","No function","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","No function","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","Other ethnicity","No function","EO","Unknown","30","25","[c]","[c]"
"In post","2021","Other ethnicity","No function","G6/G7","Heterosexual / straight","110","105","59120","56420"
"In post","2021","Other ethnicity","No function","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","No function","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","Other ethnicity","No function","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","Other ethnicity","No function","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Other ethnicity","No function","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","No function","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","No function","SEO/HEO","Heterosexual / straight","225","215","37570","35760"
"In post","2021","Other ethnicity","No function","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2021","Other ethnicity","No function","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","Other ethnicity","No function","SEO/HEO","Unknown","25","20","[c]","[c]"
"In post","2021","Other ethnicity","No function","Unknown","Heterosexual / straight","55","50","29920","28200"
"In post","2021","Other ethnicity","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","No function","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Other ethnicity","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","G6/G7","Heterosexual / straight","35","35","58180","57880"
"In post","2021","Other ethnicity","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","SEO/HEO","Heterosexual / straight","55","55","36190","36160"
"In post","2021","Other ethnicity","Project Delivery","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
