"Status","Year","Function_of_post","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Water Services Regulation Authority","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","Wilton Park","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Project Delivery","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wilton Park","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office (excl. agencies)","Heterosexual / straight","80","75","50370","53000"
"In post","2021","Property","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Cabinet Office (excl. agencies)","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","Cabinet Office (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2021","Property","Companies House","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","Companies House","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Companies House","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Competition and Markets Authority","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Electronics and Components Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","Defence Electronics and Components Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Electronics and Components Agency","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","Defence Equipment and Support","Heterosexual / straight","180","175","39930","37770"
"In post","2021","Property","Defence Equipment and Support","LGBO","5","5","[c]","[c]"
"In post","2021","Property","Defence Equipment and Support","Undeclared","25","25","[c]","[c]"
"In post","2021","Property","Defence Equipment and Support","Unknown","10","10","[c]","[c]"
"In post","2021","Property","Defence Science and Technology Laboratory","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Property","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Defence Science and Technology Laboratory","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","Heterosexual / straight","210","200","50140","50850"
"In post","2021","Property","Department for Education (excl. agencies)","LGBO","10","10","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","Undeclared","15","15","[c]","[c]"
"In post","2021","Property","Department for Education (excl. agencies)","Unknown","35","35","47180","49860"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","300","290","37470","35900"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","15","15","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","25","25","[c]","[c]"
"In post","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","50","45","31910","28170"
"In post","2021","Property","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Transport (excl. agencies)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Department of Health and Social Care (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Licensing Agency","Heterosexual / straight","40","40","30860","31040"
"In post","2021","Property","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Licensing Agency","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Heterosexual / straight","45","40","32890","31380"
"In post","2021","Property","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","Driver and Vehicle Standards Agency","Unknown","15","10","[c]","[c]"
"In post","2021","Property","Education and Skills Funding Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Education and Skills Funding Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","FCDO Services","Heterosexual / straight","260","260","38610","35120"
"In post","2021","Property","FCDO Services","LGBO","15","15","[c]","[c]"
"In post","2021","Property","FCDO Services","Undeclared","40","40","43180","39260"
"In post","2021","Property","FCDO Services","Unknown","65","65","40830","41160"
"In post","2021","Property","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","65","60","53490","48540"
"In post","2021","Property","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2021","Property","Forestry and Land Scotland","Heterosexual / straight","155","145","32130","30160"
"In post","2021","Property","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Forestry and Land Scotland","Undeclared","15","15","[c]","[c]"
"In post","2021","Property","Forestry and Land Scotland","Unknown","545","530","29690","26530"
"In post","2021","Property","Government Property Agency","Heterosexual / straight","35","35","51930","49700"
"In post","2021","Property","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Government Property Agency","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Health and Safety Executive","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Heterosexual / straight","65","65","39700","30990"
"In post","2021","Property","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","HM Courts and Tribunals Service","Unknown","10","10","[c]","[c]"
"In post","2021","Property","HM Land Registry","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Property","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Land Registry","Unknown","5","5","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","140","135","41280","38630"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","HM Revenue and Customs (excl. agencies)","Unknown","95","90","37140","36160"
"In post","2021","Property","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Maritime and Coastguard Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Property","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Met Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Met Office","Unknown","25","25","[c]","[c]"
"In post","2021","Property","Ministry of Defence (excl. agencies)","Heterosexual / straight","1915","1860","31790","33300"
"In post","2021","Property","Ministry of Defence (excl. agencies)","LGBO","40","40","31420","33300"
"In post","2021","Property","Ministry of Defence (excl. agencies)","Undeclared","280","270","33950","33300"
"In post","2021","Property","Ministry of Defence (excl. agencies)","Unknown","220","210","24970","18760"
"In post","2021","Property","Ministry of Justice (excl. agencies)","Heterosexual / straight","190","185","41220","36740"
"In post","2021","Property","Ministry of Justice (excl. agencies)","LGBO","10","10","[c]","[c]"
"In post","2021","Property","Ministry of Justice (excl. agencies)","Undeclared","25","20","[c]","[c]"
"In post","2021","Property","Ministry of Justice (excl. agencies)","Unknown","55","55","35620","30320"
"In post","2021","Property","National Crime Agency","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Property","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
