"Status","Year","Age","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Cabinet Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chancellor's other departments","London","G6/G7","10","10","[c]","[c]"
"In post","2021","60-64","Chancellor's other departments","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chancellor's other departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chancellor's other departments","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Charity Commission","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Charity Commission","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Charity Commission","Outside London","EO","10","10","25810","26190"
"In post","2021","60-64","Charity Commission","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Charity Commission","Outside London","SEO/HEO","15","15","33470","30680"
"In post","2021","60-64","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Competition and Markets Authority","London","G6/G7","10","10","64850","61320"
"In post","2021","60-64","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Competition and Markets Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Competition and Markets Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","London","AA/AO","10","10","25700","24900"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","London","EO","35","35","29370","29570"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","London","G6/G7","55","50","64240","62140"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","London","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","60","60","39500","38670"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","125","105","21490","21140"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","EO","80","65","26480","26630"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","60","55","57640","58350"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","165","140","38080","38320"
"In post","2021","60-64","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Digital, Culture, Media and Sport","London","G6/G7","15","15","62690","58920"
"In post","2021","60-64","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Digital, Culture, Media and Sport","London","SEO/HEO","10","10","39410","37190"
"In post","2021","60-64","Department for Education","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Education","London","EO","10","10","30160","29500"
"In post","2021","60-64","Department for Education","London","G6/G7","50","50","60170","59850"
"In post","2021","60-64","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Education","London","SEO/HEO","35","30","40270","40940"
"In post","2021","60-64","Department for Education","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Department for Education","Outside London","EO","20","20","26030","26000"
"In post","2021","60-64","Department for Education","Outside London","G6/G7","70","65","57640","55100"
"In post","2021","60-64","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Education","Outside London","SEO/HEO","70","65","35210","36680"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","London","AA/AO","10","10","[c]","[c]"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","London","EO","20","20","29080","29710"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","London","G6/G7","25","25","59420","59040"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","London","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","London","SEO/HEO","30","25","38450","37580"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","160","140","21460","21050"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","EO","145","130","26200","25930"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","65","60","54980","54110"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","175","150","35890","35170"
"In post","2021","60-64","Department for International Trade","London","AA/AO","10","10","[c]","[c]"
"In post","2021","60-64","Department for International Trade","London","EO","10","10","29760","30040"
"In post","2021","60-64","Department for International Trade","London","G6/G7","20","15","61390","58940"
"In post","2021","60-64","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for International Trade","London","SEO/HEO","25","25","38330","38540"
"In post","2021","60-64","Department for International Trade","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for International Trade","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Transport","London","AA/AO","30","25","29680","29010"
"In post","2021","60-64","Department for Transport","London","EO","55","50","31190","30780"
"In post","2021","60-64","Department for Transport","London","G6/G7","30","30","60570","59540"
"In post","2021","60-64","Department for Transport","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Transport","London","SEO/HEO","55","50","41250","41880"
"In post","2021","60-64","Department for Transport","Outside London","AA/AO","585","435","21530","21590"
"In post","2021","60-64","Department for Transport","Outside London","EO","450","370","27850","26780"
"In post","2021","60-64","Department for Transport","Outside London","G6/G7","50","45","67270","65060"
"In post","2021","60-64","Department for Transport","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Department for Transport","Outside London","SEO/HEO","195","170","37990","36110"
"In post","2021","60-64","Department for Transport","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Work and Pensions","London","AA/AO","195","165","24410","25110"
"In post","2021","60-64","Department for Work and Pensions","London","EO","470","400","31310","31090"
"In post","2021","60-64","Department for Work and Pensions","London","G6/G7","40","35","61190","59740"
"In post","2021","60-64","Department for Work and Pensions","London","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Department for Work and Pensions","London","SEO/HEO","115","95","41320","39000"
"In post","2021","60-64","Department for Work and Pensions","Outside London","AA/AO","3375","2630","20960","21010"
"In post","2021","60-64","Department for Work and Pensions","Outside London","EO","4130","3110","27660","27570"
"In post","2021","60-64","Department for Work and Pensions","Outside London","G6/G7","195","160","58090","57370"
"In post","2021","60-64","Department for Work and Pensions","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Department for Work and Pensions","Outside London","SEO/HEO","850","660","36610","34290"
"In post","2021","60-64","Department for Work and Pensions","Unknown","AA/AO","30","25","23410","24640"
"In post","2021","60-64","Department for Work and Pensions","Unknown","EO","35","25","28890","27570"
"In post","2021","60-64","Department for Work and Pensions","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Department for Work and Pensions","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Department for Work and Pensions","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Department of Health and Social Care","London","AA/AO","15","15","23790","23690"
"In post","2021","60-64","Department of Health and Social Care","London","EO","40","35","29230","29180"
"In post","2021","60-64","Department of Health and Social Care","London","G6/G7","85","80","62520","60900"
"In post","2021","60-64","Department of Health and Social Care","London","SCS level","60","50","110810","102010"
"In post","2021","60-64","Department of Health and Social Care","London","SEO/HEO","70","65","40870","41130"
"In post","2021","60-64","Department of Health and Social Care","Outside London","AA/AO","40","30","20670","19870"
"In post","2021","60-64","Department of Health and Social Care","Outside London","EO","50","45","26230","25790"
"In post","2021","60-64","Department of Health and Social Care","Outside London","G6/G7","95","85","59630","53830"
"In post","2021","60-64","Department of Health and Social Care","Outside London","SCS level","40","30","116530","114000"
"In post","2021","60-64","Department of Health and Social Care","Outside London","SEO/HEO","110","85","36120","36330"
"In post","2021","60-64","ESTYN","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","ESTYN","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","ESTYN","Outside London","G6/G7","10","10","73570","74730"
"In post","2021","60-64","ESTYN","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","London","EO","5","5","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","London","SEO/HEO","15","15","38070","38590"
"In post","2021","60-64","Food Standards Agency","Outside London","EO","70","65","27530","26750"
"In post","2021","60-64","Food Standards Agency","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Food Standards Agency","Outside London","SEO/HEO","10","10","34770","33880"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","London","AA/AO","20","20","29720","28000"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","London","EO","30","30","32530","32900"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","London","G6/G7","40","40","66740","65750"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","London","SCS level","20","20","92170","84990"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","London","SEO/HEO","35","35","43030","39770"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Outside London","AA/AO","25","20","23420","22850"
"In post","2021","60-64","Foreign, Commonwealth and Development Office","Outside London","EO","30","25","27410","26120"
