"Status","Year","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East Wales","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2021","East Wales","SCS level","Unknown","30","30","89120","77410"
"In post","2021","East Wales","SEO","Heterosexual / straight","1705","1635","41650","40500"
"In post","2021","East Wales","SEO","LGBO","105","105","39900","38630"
"In post","2021","East Wales","SEO","Undeclared","190","180","43330","43760"
"In post","2021","East Wales","SEO","Unknown","430","415","39190","38630"
"In post","2021","East Wales","Unknown","Heterosexual / straight","370","350","30300","30210"
"In post","2021","East Wales","Unknown","LGBO","20","20","[c]","[c]"
"In post","2021","East Wales","Unknown","Undeclared","30","25","[c]","[c]"
"In post","2021","East Wales","Unknown","Unknown","70","65","28590","28200"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA","Heterosexual / straight","185","170","20450","20600"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA","LGBO","10","10","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA","Undeclared","30","25","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","AA","Unknown","65","60","21010","20600"
"In post","2021","East Yorkshire and Northern Lincolnshire","AO","Heterosexual / straight","1230","1110","24330","22850"
"In post","2021","East Yorkshire and Northern Lincolnshire","AO","LGBO","70","65","24170","22850"
"In post","2021","East Yorkshire and Northern Lincolnshire","AO","Undeclared","150","135","24990","22080"
"In post","2021","East Yorkshire and Northern Lincolnshire","AO","Unknown","385","345","24680","22350"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","1120","1030","27700","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","LGBO","55","50","27490","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Undeclared","215","200","27970","27370"
"In post","2021","East Yorkshire and Northern Lincolnshire","EO","Unknown","275","245","27850","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G7","Heterosexual / straight","55","55","57780","55770"
"In post","2021","East Yorkshire and Northern Lincolnshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","G7","Unknown","10","10","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","HEO","Heterosexual / straight","295","275","33520","33310"
"In post","2021","East Yorkshire and Northern Lincolnshire","HEO","LGBO","15","15","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","HEO","Undeclared","50","45","34510","33840"
"In post","2021","East Yorkshire and Northern Lincolnshire","HEO","Unknown","45","45","33620","33840"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO","Heterosexual / straight","120","115","44750","42800"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO","Undeclared","20","20","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","215","195","29890","30210"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Eastern Scotland","AA","Heterosexual / straight","435","410","20950","21150"
"In post","2021","Eastern Scotland","AA","LGBO","35","35","20930","21150"
"In post","2021","Eastern Scotland","AA","Undeclared","155","135","20130","20070"
"In post","2021","Eastern Scotland","AA","Unknown","465","435","21400","21150"
"In post","2021","Eastern Scotland","AO","Heterosexual / straight","2390","2205","22100","21010"
"In post","2021","Eastern Scotland","AO","LGBO","180","175","21780","21010"
"In post","2021","Eastern Scotland","AO","Undeclared","635","580","22170","22820"
"In post","2021","Eastern Scotland","AO","Unknown","1955","1805","22450","21010"
"In post","2021","Eastern Scotland","EO","Heterosexual / straight","2890","2705","28340","27570"
"In post","2021","Eastern Scotland","EO","LGBO","185","180","28200","27570"
"In post","2021","Eastern Scotland","EO","Undeclared","535","500","28190","28170"
"In post","2021","Eastern Scotland","EO","Unknown","1580","1465","29980","29190"
"In post","2021","Eastern Scotland","G6","Heterosexual / straight","600","570","70990","72430"
"In post","2021","Eastern Scotland","G6","LGBO","40","40","70830","73610"
"In post","2021","Eastern Scotland","G6","Undeclared","65","60","71330","71160"
"In post","2021","Eastern Scotland","G6","Unknown","190","180","72130","73940"
"In post","2021","Eastern Scotland","G7","Heterosexual / straight","1090","1040","56920","56120"
"In post","2021","Eastern Scotland","G7","LGBO","65","65","55750","55860"
"In post","2021","Eastern Scotland","G7","Undeclared","130","125","56800","56120"
"In post","2021","Eastern Scotland","G7","Unknown","385","365","56350","56120"
"In post","2021","Eastern Scotland","HEO","Heterosexual / straight","1855","1775","33930","33620"
"In post","2021","Eastern Scotland","HEO","LGBO","145","140","32630","32140"
"In post","2021","Eastern Scotland","HEO","Undeclared","280","270","33920","34790"
"In post","2021","Eastern Scotland","HEO","Unknown","860","820","34890","35110"
"In post","2021","Eastern Scotland","SCS level","Heterosexual / straight","135","130","91060","83230"
"In post","2021","Eastern Scotland","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","Eastern Scotland","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","Eastern Scotland","SCS level","Unknown","65","60","90550","83230"
"In post","2021","Eastern Scotland","SEO","Heterosexual / straight","1565","1500","43560","42890"
"In post","2021","Eastern Scotland","SEO","LGBO","100","100","43280","42190"
"In post","2021","Eastern Scotland","SEO","Undeclared","210","200","43260","45190"
"In post","2021","Eastern Scotland","SEO","Unknown","570","525","44420","45210"
"In post","2021","Eastern Scotland","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex","AA","Heterosexual / straight","125","115","19100","19560"
"In post","2021","Essex","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex","AA","Undeclared","15","15","[c]","[c]"
"In post","2021","Essex","AA","Unknown","45","40","20000","20140"
"In post","2021","Essex","AO","Heterosexual / straight","875","800","24550","23520"
"In post","2021","Essex","AO","LGBO","55","55","24310","24180"
"In post","2021","Essex","AO","Undeclared","140","125","24270","22170"
"In post","2021","Essex","AO","Unknown","350","305","23690","22980"
"In post","2021","Essex","EO","Heterosexual / straight","1590","1450","28720","29290"
"In post","2021","Essex","EO","LGBO","85","80","29110","29290"
"In post","2021","Essex","EO","Undeclared","230","205","28550","27850"
"In post","2021","Essex","EO","Unknown","375","340","28630","29290"
"In post","2021","Essex","G6","Heterosexual / straight","35","35","69430","64670"
"In post","2021","Essex","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Essex","G6","Unknown","15","15","[c]","[c]"
"In post","2021","Essex","G7","Heterosexual / straight","160","150","56060","52580"
"In post","2021","Essex","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Essex","G7","Undeclared","20","20","[c]","[c]"
"In post","2021","Essex","G7","Unknown","50","45","55220","52580"
"In post","2021","Essex","HEO","Heterosexual / straight","485","460","34030","33000"
"In post","2021","Essex","HEO","LGBO","25","25","[c]","[c]"
"In post","2021","Essex","HEO","Undeclared","80","75","35380","33140"
"In post","2021","Essex","HEO","Unknown","140","130","33790","32100"
"In post","2021","Essex","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Essex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Essex","SEO","Heterosexual / straight","280","260","41900","38980"
"In post","2021","Essex","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","Essex","SEO","Undeclared","55","50","40790","38670"
"In post","2021","Essex","SEO","Unknown","70","65","40040","38630"
"In post","2021","Essex","Unknown","Heterosexual / straight","205","190","28160","24800"
"In post","2021","Essex","Unknown","LGBO","10","10","[c]","[c]"
"In post","2021","Essex","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Essex","Unknown","Unknown","20","15","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Heterosexual / straight","440","425","19400","19560"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA","LGBO","25","25","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Undeclared","50","45","19310","19560"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Unknown","100","90","19260","19560"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Heterosexual / straight","2175","2005","22620","21130"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AO","LGBO","125","120","23080","21270"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Undeclared","315","285","22940","21130"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Unknown","645","590","22590","21440"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","4320","4045","25860","26670"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","265","255","25710","26670"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","535","495","26650","27090"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","875","795","26060","26960"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Heterosexual / straight","920","880","66980","66430"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6","LGBO","35","35","65860","64670"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Undeclared","160","150","67390","66230"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Unknown","130","115","68900","66430"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Heterosexual / straight","2830","2740","52620","52580"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G7","LGBO","100","95","51480","49710"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Undeclared","435","420","52370","52580"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Unknown","505","480","52530","51430"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Heterosexual / straight","4655","4450","31640","31990"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","LGBO","240","235","30710","31230"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Undeclared","665","625","32650","33190"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Unknown","735","700","31860","31810"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","215","210","95280","90000"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","55","55","101860","93900"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Heterosexual / straight","4365","4200","40660","40580"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","LGBO","160","155","39350","39470"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Undeclared","700","665","41270","40580"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Unknown","600","575","39990","39100"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","1475","1415","39190","36490"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","60","60","32660","31340"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","220","210","42890","39970"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","155","145","36680","32710"
"In post","2021","Greater Manchester","AA","Heterosexual / straight","275","255","19300","19560"
"In post","2021","Greater Manchester","AA","LGBO","25","20","[c]","[c]"
"In post","2021","Greater Manchester","AA","Undeclared","35","30","19300","19600"
"In post","2021","Greater Manchester","AA","Unknown","145","130","19660","20070"
"In post","2021","Greater Manchester","AO","Heterosexual / straight","2970","2700","21470","21010"
"In post","2021","Greater Manchester","AO","LGBO","245","240","21320","21010"
"In post","2021","Greater Manchester","AO","Undeclared","430","380","21600","21010"
"In post","2021","Greater Manchester","AO","Unknown","1580","1410","21430","20670"
"In post","2021","Greater Manchester","EO","Heterosexual / straight","3670","3455","26580","27370"
"In post","2021","Greater Manchester","EO","LGBO","290","285","26630","27390"
"In post","2021","Greater Manchester","EO","Undeclared","480","445","26680","27370"
"In post","2021","Greater Manchester","EO","Unknown","1360","1265","26460","26120"
"In post","2021","Greater Manchester","G6","Heterosexual / straight","370","365","66590","64670"
"In post","2021","Greater Manchester","G6","LGBO","30","30","[c]","[c]"
"In post","2021","Greater Manchester","G6","Undeclared","45","45","67130","65260"
"In post","2021","Greater Manchester","G6","Unknown","90","85","67320","64840"
"In post","2021","Greater Manchester","G7","Heterosexual / straight","1080","1050","53480","52580"
"In post","2021","Greater Manchester","G7","LGBO","75","75","53740","52580"
"In post","2021","Greater Manchester","G7","Undeclared","120","120","53140","52580"
