"Status","Year","Age","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","HM Prison and Probation Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","Outside London","AA/AO","890","[c]","24050","23410"
"Leaver CS","2021","20-29","HM Prison and Probation Service","Outside London","EO","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Prison and Probation Service","Outside London","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","265","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Outside London","EO","80","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury (excl. agencies)","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury (excl. agencies)","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury (excl. agencies)","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","London","AA/AO","45","[c]","22460","21770"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","London","EO","60","[c]","28520","28650"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","London","SEO/HEO","65","[c]","39010","40640"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Outside London","AA/AO","75","[c]","20970","21010"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Outside London","EO","45","[c]","24710","24880"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Insolvency Service","Outside London","AA/AO","10","[c]","20770","20880"
"Leaver CS","2021","20-29","Insolvency Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal Aid Agency","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal Aid Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Maritime and Coastguard Agency","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Maritime and Coastguard Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Met Office","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Met Office","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Met Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence (excl. agencies)","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence (excl. agencies)","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence (excl. agencies)","Outside London","AA/AO","105","[c]","22350","20920"
"Leaver CS","2021","20-29","Ministry of Defence (excl. agencies)","Outside London","EO","55","[c]","23690","26670"
"Leaver CS","2021","20-29","Ministry of Defence (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","15","[c]","36250","33770"
"Leaver CS","2021","20-29","Ministry of Defence (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","London","AA/AO","15","[c]","22270","22270"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","London","EO","25","[c]","26260","26410"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","London","SEO/HEO","15","[c]","34640","31000"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Crime Agency","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Infrastructure Commission","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Infrastructure Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Records of Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Records of Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Savings and Investments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Budget Responsibility","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Budget Responsibility","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Gas and Electricity Markets","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of the Public Guardian","Outside London","AA/AO","15","[c]","19750","19930"
"Leaver CS","2021","20-29","Office of the Public Guardian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Office of the Public Guardian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Planning Inspectorate","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Planning Inspectorate","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Planning Inspectorate","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","London","AA/AO","25","[c]","22550","23530"
"Leaver CS","2021","20-29","Public Health England","London","EO","15","[c]","26660","26880"
"Leaver CS","2021","20-29","Public Health England","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Public Health England","London","SEO/HEO","25","[c]","34640","32650"
"Leaver CS","2021","20-29","Public Health England","Outside London","AA/AO","65","[c]","19940","19630"
"Leaver CS","2021","20-29","Public Health England","Outside London","EO","25","[c]","23940","23690"
"Leaver CS","2021","20-29","Public Health England","Outside London","SEO/HEO","15","[c]","33200","31190"
"Leaver CS","2021","20-29","Queen Elizabeth II Centre","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Queen Elizabeth II Centre","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Registers of Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Registers of Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Royal Fleet Auxiliary","Unknown","Unknown","30","[c]","27620","28680"
"Leaver CS","2021","20-29","Rural Payments Agency","Outside London","AA/AO","20","[c]","20850","21050"
"Leaver CS","2021","20-29","Rural Payments Agency","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Courts and Tribunals Service","Outside London","AA/AO","10","[c]","22340","22820"
"Leaver CS","2021","20-29","Scottish Courts and Tribunals Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Courts and Tribunals Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Fiscal Commission","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Forestry","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Forestry","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Outside London","AA/AO","20","[c]","21520","21150"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Outside London","EO","15","[c]","27160","27150"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Government (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Scottish Prison Service","Outside London","AA/AO","25","[c]","22250","21310"
"Leaver CS","2021","20-29","Scottish Prison Service","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Serious Fraud Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Serious Fraud Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Security Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Security Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Social Security Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Standards and Testing Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
