"Status","Year","Organisation","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Animal and Plant Health Agency","Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Perth and Kinross and Stirling","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Perth and Kinross and Stirling","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Perth and Kinross and Stirling","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Powys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Powys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Scottish Borders","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Scottish Borders","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Shropshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Shropshire CC","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Shropshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Somerset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","South West Wales","AO","20","[c]","21020","21050"
"New entrant CS","2021","Animal and Plant Health Agency","South West Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Staffordshire CC","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Suffolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Suffolk","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","West Surrey","AO","65","[c]","24320","24370"
"New entrant CS","2021","Animal and Plant Health Agency","West Surrey","EO","20","[c]","28020","27960"
"New entrant CS","2021","Animal and Plant Health Agency","West Surrey","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","West Surrey","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","West Surrey","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Wiltshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Worcestershire","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Worcestershire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","Worcestershire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Animal and Plant Health Agency","York","AO","35","[c]","21770","21050"
"New entrant CS","2021","Animal and Plant Health Agency","York","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Attorney General's Office","Westminster","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Ards and North Down","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Birmingham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Birmingham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Blackpool","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Bristol, City of","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Buckinghamshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Buckinghamshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Buckinghamshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","HEO","10","[c]","28000","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","City of Edinburgh","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Coventry","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Coventry","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Croydon","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Croydon","HEO","15","[c]","28000","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Croydon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Darlington","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Devon CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","HEO","10","[c]","29450","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Greater Manchester South West","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Lambeth","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Leeds","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Leeds","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Leeds","HEO","15","[c]","28580","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Leeds","SCS level","10","[c]","68120","69000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Lewisham and Southwark","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Lewisham and Southwark","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Liverpool","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Liverpool","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Manchester","HEO","15","[c]","29000","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Medway","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Mid Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Milton Keynes","AO","15","[c]","20670","20800"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Monmouthshire and Newport","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Norwich and East Norfolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Norwich and East Norfolk","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Nottingham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Nottingham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Sheffield","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Sheffield","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","South Lanarkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Suffolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Tower Hamlets","AO","10","[c]","20650","19120"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Tower Hamlets","EO","20","[c]","27550","27500"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Tower Hamlets","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Tower Hamlets","G7","60","[c]","55330","54700"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Tower Hamlets","HEO","40","[c]","32310","34550"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Tower Hamlets","SEO","20","[c]","41300","40600"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Tyneside","AO","15","[c]","20800","20800"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Tyneside","EO","10","[c]","23850","23850"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Tyneside","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Tyneside","HEO","10","[c]","29330","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Tyneside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","AO","30","[c]","21170","20800"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","EO","25","[c]","26330","27500"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","G7","20","[c]","53160","54700"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","HEO","110","[c]","29220","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","SCS level","15","[c]","97960","95000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Unknown","SEO","10","[c]","38050","37300"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Westminster","AO","60","[c]","22980","24490"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Westminster","EO","185","[c]","27200","27500"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Westminster","G6","50","[c]","77820","71000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Westminster","G7","85","[c]","55860","54700"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Westminster","HEO","465","[c]","30160","28000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Westminster","SCS level","120","[c]","83220","72000"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Westminster","SEO","55","[c]","40840","40600"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Wiltshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Wiltshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","York","AO","30","[c]","20640","20800"
"New entrant CS","2021","Cabinet Office (excl. agencies)","York","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","York","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cabinet Office (excl. agencies)","York","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Dorset CC","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Dorset CC","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Suffolk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Suffolk","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Suffolk","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Suffolk","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Suffolk","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Suffolk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Sefton","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Sefton","EO","15","[c]","24440","24440"
"New entrant CS","2021","Charity Commission","Sefton","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Sefton","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Sefton","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Sefton","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Sefton","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Somerset","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Westminster","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Westminster","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Westminster","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Westminster","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","Westminster","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Belfast","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Belfast","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Cardiff and Vale of Glamorgan","AO","10","[c]","19580","19850"
"New entrant CS","2021","Companies House","Cardiff and Vale of Glamorgan","EO","10","[c]","31030","32640"
"New entrant CS","2021","Companies House","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Cardiff and Vale of Glamorgan","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Cardiff and Vale of Glamorgan","HEO","10","[c]","33280","34170"
"New entrant CS","2021","Companies House","Cardiff and Vale of Glamorgan","SEO","20","[c]","43140","42990"
"New entrant CS","2021","Companies House","City of Edinburgh","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Belfast","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Tower Hamlets","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Tower Hamlets","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Tower Hamlets","G6","10","[c]","74020","72590"
"New entrant CS","2021","Competition and Markets Authority","Tower Hamlets","G7","25","[c]","55970","55000"
"New entrant CS","2021","Competition and Markets Authority","Tower Hamlets","HEO","10","[c]","34230","33610"
"New entrant CS","2021","Competition and Markets Authority","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Tower Hamlets","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Glasgow City","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Glasgow City","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Glasgow City","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Glasgow City","HEO","10","[c]","26550","26550"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Birmingham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Birmingham","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Birmingham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Birmingham","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Birmingham","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Liverpool","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Liverpool","EO","15","[c]","23610","22230"
"New entrant CS","2021","Crown Commercial Service","Liverpool","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Liverpool","G7","15","[c]","52490","54000"
"New entrant CS","2021","Crown Commercial Service","Liverpool","HEO","15","[c]","28710","27770"
"New entrant CS","2021","Crown Commercial Service","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Liverpool","SEO","20","[c]","37000","36150"
"New entrant CS","2021","Crown Commercial Service","Monmouthshire and Newport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Monmouthshire and Newport","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Norwich and East Norfolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Norwich and East Norfolk","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Norwich and East Norfolk","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Norwich and East Norfolk","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Norwich and East Norfolk","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Tower Hamlets","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Tower Hamlets","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Wakefield","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Aberdeen City and Aberdeenshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Aberdeen City and Aberdeenshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Angus and Dundee City","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Angus and Dundee City","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Caithness and Sutherland and Ross and Cromarty","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","City of Edinburgh","AO","20","[c]","20760","20760"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","City of Edinburgh","EO","15","[c]","25410","25410"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","City of Edinburgh","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Clackmannanshire and Fife","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Dumfries and Galloway","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","East Ayrshire and North Ayrshire mainland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Falkirk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Falkirk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Falkirk","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Glasgow City","AO","25","[c]","20840","20760"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Glasgow City","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Glasgow City","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire and Renfrewshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Inverclyde, East Renfrewshire and Renfrewshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","Inverness and Nairn and Moray, Badenoch and Strathspey","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Office and Procurator Fiscal Service","North Lanarkshire","AO","[c]","[c]","[c]","[c]"
