"Status","Year","Disability","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","No function","West Midlands (England)","West Midlands","165","[c]","33220","22570"
"Leaver CS","2021","Declared non-disabled","No function","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","105","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","No function","Yorkshire and The Humber","North Yorkshire","40","[c]","42190","32980"
"Leaver CS","2021","Declared non-disabled","No function","Yorkshire and The Humber","South Yorkshire","100","[c]","29130","21640"
"Leaver CS","2021","Declared non-disabled","No function","Yorkshire and The Humber","West Yorkshire","175","[c]","26170","20100"
"Leaver CS","2021","Declared non-disabled","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","East Midlands (England)","Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","London","Inner London - East","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","London","Inner London - West","45","[c]","50880","39250"
"Leaver CS","2021","Declared non-disabled","Project Delivery","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","North West (England)","Cumbria","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Scotland","Eastern Scotland","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Scotland","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Scotland","Southern Scotland","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","South East (England)","Hampshire and Isle of Wight","30","[c]","36250","33300"
"Leaver CS","2021","Declared non-disabled","Project Delivery","South East (England)","Kent","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","South West (England)","Devon","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","South West (England)","Dorset and Somerset","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","235","[c]","38610","35930"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Project Delivery","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","East Midlands (England)","Derbyshire and Nottinghamshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","East Midlands (England)","Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","East of England","East Anglia","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","London","Inner London - East","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","London","Inner London - West","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","North East (England)","Northumberland and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","North West (England)","Cheshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Scotland","Eastern Scotland","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Scotland","Highlands and Islands","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Scotland","Southern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","South West (England)","Devon","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Wales","East Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Wales","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","West Midlands (England)","Shropshire and Staffordshire","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Property","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","East of England","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","East of England","Essex","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Northern Ireland","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Scotland","West Central Scotland","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","South East (England)","Hampshire and Isle of Wight","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","South West (England)","Devon","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Security","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
