"Status","Year","Region_ITL3","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Outside London","AA/AO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Outside London","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Outside London","EO","Female","40","[c]","25030","24800"
"Leaver Dept.","2021","Liverpool","Outside London","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Outside London","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Outside London","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Outside London","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Outside London","EO","Male","35","[c]","26250","27570"
"Leaver Dept.","2021","Manchester","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Outside London","SEO/HEO","Female","45","[c]","33430","32060"
"Leaver Dept.","2021","Manchester","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merton, Kingston upon Thames and Sutton","London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Kent","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Outside London","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Outside London","AA/AO","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mid Lancashire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Milton Keynes","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Outside London","SEO/HEO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Outside London","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Monmouthshire and Newport","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Na h-Eileanan Siar","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Newry, Mourne and Down","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Outside London","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Outside London","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Outside London","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
