"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","HM Prison and Probation Service","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","South East (England)","Outside London","60","55","46430","46550"
"In post","2021","Commercial","HM Prison and Probation Service","South West (England)","Outside London","35","35","52690","52370"
"In post","2021","Commercial","HM Prison and Probation Service","Wales","Outside London","20","20","47690","46510"
"In post","2021","Commercial","HM Prison and Probation Service","West Midlands (England)","Outside London","60","60","48680","48710"
"In post","2021","Commercial","HM Prison and Probation Service","Yorkshire and The Humber","Outside London","65","65","47120","47240"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","North West (England)","Outside London","105","95","35720","31810"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","30","30","38710","38630"
"In post","2021","Commercial","HM Treasury (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Insolvency Service","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Insolvency Service","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Insolvency Service","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Insolvency Service","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Insolvency Service","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","Institute for Apprenticeships and Technical Education","London","London","5","5","[c]","[c]"
"In post","2021","Commercial","Institute for Apprenticeships and Technical Education","West Midlands (England)","Outside London","10","10","43160","45070"
"In post","2021","Commercial","Legal Aid Agency","East Midlands (England)","Outside London","20","15","31290","27680"
"In post","2021","Commercial","Legal Aid Agency","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","London","London","45","45","43030","41150"
"In post","2021","Commercial","Legal Aid Agency","North East (England)","Outside London","20","20","30160","27200"
"In post","2021","Commercial","Legal Aid Agency","North West (England)","Outside London","20","20","34670","33430"
"In post","2021","Commercial","Legal Aid Agency","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","South West (England)","Outside London","10","10","39560","39680"
"In post","2021","Commercial","Legal Aid Agency","Wales","Outside London","10","10","38930","40080"
"In post","2021","Commercial","Legal Aid Agency","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Yorkshire and The Humber","Outside London","10","10","39030","40080"
"In post","2021","Commercial","Met Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Met Office","London","London","5","5","[c]","[c]"
"In post","2021","Commercial","Met Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Met Office","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Met Office","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Met Office","South West (England)","Outside London","175","170","43020","40140"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","East Midlands (England)","Outside London","15","15","27740","26670"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","East of England","Outside London","140","140","34700","33300"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","London","London","160","155","38400","34640"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","North West (England)","Outside London","45","40","29220","26670"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Overseas","Overseas","35","35","47940","42100"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Scotland","Outside London","110","105","33170","33300"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","South East (England)","Outside London","360","350","32920","33300"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","South West (England)","Outside London","540","515","36440","34800"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Unknown","Unknown","15","15","35740","34500"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Wales","Outside London","15","15","26410","23970"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","West Midlands (England)","Outside London","75","75","33540","33300"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Outside London","20","15","31610","31110"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government (excl. agencies)","London","London","5","5","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice (excl. agencies)","London","London","80","75","39380","37920"
"In post","2021","Commercial","Ministry of Justice (excl. agencies)","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice (excl. agencies)","West Midlands (England)","Outside London","55","55","23000","21170"
"In post","2021","Commercial","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Outside London","65","65","33010","34090"
"In post","2021","Commercial","National Crime Agency","London","London","10","10","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","National Savings and Investments","London","London","5","5","[c]","[c]"
"In post","2021","Commercial","National Savings and Investments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","10","10","34680","28940"
"In post","2021","Commercial","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Rail and Road","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Planning Inspectorate","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Commercial","Public Health England","London","London","25","25","47500","43480"
"In post","2021","Commercial","Public Health England","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Public Health England","South West (England)","Outside London","10","10","30950","23870"
"In post","2021","Commercial","Public Health England","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Queen Elizabeth II Centre","London","London","10","10","[c]","[c]"
"In post","2021","Commercial","Registers of Scotland","Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","Scottish Courts and Tribunals Service","Scotland","Outside London","10","10","35460","32890"
"In post","2021","Commercial","Scottish Prison Service","Scotland","Outside London","85","80","30640","25870"
"In post","2021","Commercial","Serious Fraud Office","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Submarine Delivery Agency","North West (England)","Outside London","15","15","39570","38860"
"In post","2021","Commercial","Submarine Delivery Agency","Scotland","Outside London","10","10","38270","36280"
"In post","2021","Commercial","Submarine Delivery Agency","South West (England)","Outside London","120","120","40830","38240"
"In post","2021","Commercial","The National Archives","London","London","40","40","32110","24510"
"In post","2021","Commercial","UK Export Finance","London","London","190","190","53960","49790"
"In post","2021","Commercial","UK Hydrographic Office","South West (England)","Outside London","20","20","45380","42510"
"In post","2021","Commercial","UK Intellectual Property Office","Wales","Outside London","10","10","[c]","[c]"
"In post","2021","Commercial","United Kingdom Statistics Authority","London","London","[c]","[c]","[c]","[c]"
