"Status","Year","Age","Disability","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Declared non-disabled","Medicine","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Medicine","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Medicine","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","AA","105","[c]","20090","20600"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","AO","395","[c]","22770","22340"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","EO","130","[c]","25750","24920"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","G7","65","[c]","53720","52610"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","HEO","115","[c]","31820","31660"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","SEO","95","[c]","40070","38890"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Delivery","Unknown","110","[c]","24700","22920"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Operational Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Other","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Other","AO","75","[c]","20990","20920"
"New entrant CS","2021","40-49","Declared non-disabled","Other","EO","65","[c]","25840","26350"
"New entrant CS","2021","40-49","Declared non-disabled","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Other","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Other","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Other","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Other","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Planning","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","G7","30","[c]","53770","53380"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Policy","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","HEO","35","[c]","31970","33000"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","SEO","40","[c]","39500","40000"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Psychology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Psychology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","HEO","50","[c]","32200","31370"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","SEO","50","[c]","40460","39730"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","AA","30","[c]","19710","19560"
"New entrant CS","2021","40-49","Declared non-disabled","Security","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Social Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Social Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Statistics","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Statistics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Statistics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Tax","AO","70","[c]","20310","20140"
"New entrant CS","2021","40-49","Declared non-disabled","Tax","EO","40","[c]","25670","25560"
"New entrant CS","2021","40-49","Declared non-disabled","Tax","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Tax","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Tax","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","AA","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","AO","650","[c]","21660","21010"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","EO","1660","[c]","28430","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","G6","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","G7","80","[c]","54090","54700"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","HEO","55","[c]","33320","32340"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","SEO","80","[c]","40180","39670"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data and Technology","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Medicine","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Medicine","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Medicine","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Other","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Policy","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Science and Engineering","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Science and Engineering","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Tax","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","AO","40","[c]","22200","21010"
"New entrant CS","2021","40-49","Undeclared","Unknown","EO","75","[c]","28660","27570"
"New entrant CS","2021","40-49","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Veterinarian","SEO","[c]","[c]","[c]","[c]"
