"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Greater Manchester South East","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Greater Manchester South East","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Greater Manchester South East","AA/AO","Unknown","50","45","20350","20180"
"In post","2021","50-59","Greater Manchester South East","EO","Heterosexual / straight","90","85","26990","27570"
"In post","2021","50-59","Greater Manchester South East","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Greater Manchester South East","EO","Undeclared","25","25","[c]","[c]"
"In post","2021","50-59","Greater Manchester South East","EO","Unknown","40","40","27450","27570"
"In post","2021","50-59","Greater Manchester South East","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Greater Manchester South East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Greater Manchester South East","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Greater Manchester South East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Greater Manchester South East","SEO/HEO","Heterosexual / straight","50","50","35110","33300"
"In post","2021","50-59","Greater Manchester South East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Greater Manchester South East","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Greater Manchester South East","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Greater Manchester South East","Unknown","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","50-59","Greater Manchester South East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Greater Manchester South West","AA/AO","Heterosexual / straight","215","190","20580","20650"
"In post","2021","50-59","Greater Manchester South West","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","Greater Manchester South West","AA/AO","Undeclared","40","35","20750","21010"
"In post","2021","50-59","Greater Manchester South West","AA/AO","Unknown","190","170","20730","21010"
"In post","2021","50-59","Greater Manchester South West","EO","Heterosexual / straight","235","220","26360","26160"
"In post","2021","50-59","Greater Manchester South West","EO","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Greater Manchester South West","EO","Undeclared","35","35","26770","27370"
"In post","2021","50-59","Greater Manchester South West","EO","Unknown","90","85","26260","25560"
"In post","2021","50-59","Greater Manchester South West","G6/G7","Heterosexual / straight","135","135","57150","52630"
"In post","2021","50-59","Greater Manchester South West","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Greater Manchester South West","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Greater Manchester South West","G6/G7","Unknown","40","35","55910","52580"
"In post","2021","50-59","Greater Manchester South West","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Greater Manchester South West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Greater Manchester South West","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Greater Manchester South West","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Greater Manchester South West","SEO/HEO","Heterosexual / straight","340","330","35320","34880"
"In post","2021","50-59","Greater Manchester South West","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2021","50-59","Greater Manchester South West","SEO/HEO","Undeclared","40","40","35800","35740"
"In post","2021","50-59","Greater Manchester South West","SEO/HEO","Unknown","105","100","34290","32100"
"In post","2021","50-59","Greater Manchester South West","Unknown","Heterosexual / straight","45","45","33190","32690"
"In post","2021","50-59","Greater Manchester South West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Greater Manchester South West","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Greater Manchester South West","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","AA/AO","Heterosexual / straight","65","60","21140","21010"
"In post","2021","50-59","Gwent Valleys","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","AA/AO","Unknown","25","20","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","EO","Heterosexual / straight","105","100","27390","27570"
"In post","2021","50-59","Gwent Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","EO","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","SEO/HEO","Heterosexual / straight","60","55","38410","37410"
"In post","2021","50-59","Gwent Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwent Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwynedd","AA/AO","Heterosexual / straight","60","55","21340","21010"
"In post","2021","50-59","Gwynedd","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwynedd","AA/AO","Undeclared","20","15","[c]","[c]"
"In post","2021","50-59","Gwynedd","AA/AO","Unknown","40","35","20930","21010"
"In post","2021","50-59","Gwynedd","EO","Heterosexual / straight","40","35","27690","27570"
"In post","2021","50-59","Gwynedd","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwynedd","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Gwynedd","EO","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Gwynedd","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwynedd","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwynedd","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwynedd","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","50-59","Gwynedd","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwynedd","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","50-59","Gwynedd","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Gwynedd","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hackney and Newham","AA/AO","Heterosexual / straight","145","135","24390","25110"
"In post","2021","50-59","Hackney and Newham","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Hackney and Newham","AA/AO","Undeclared","35","30","24260","24670"
"In post","2021","50-59","Hackney and Newham","AA/AO","Unknown","120","110","24110","24120"
"In post","2021","50-59","Hackney and Newham","EO","Heterosexual / straight","215","200","31030","31060"
"In post","2021","50-59","Hackney and Newham","EO","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Hackney and Newham","EO","Undeclared","40","40","30940","31060"
"In post","2021","50-59","Hackney and Newham","EO","Unknown","120","115","31160","31480"
"In post","2021","50-59","Hackney and Newham","G6/G7","Heterosexual / straight","70","70","64330","59940"
"In post","2021","50-59","Hackney and Newham","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hackney and Newham","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Hackney and Newham","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Hackney and Newham","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Hackney and Newham","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hackney and Newham","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hackney and Newham","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hackney and Newham","SEO/HEO","Heterosexual / straight","180","175","39950","39800"
"In post","2021","50-59","Hackney and Newham","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","50-59","Hackney and Newham","SEO/HEO","Undeclared","35","35","40220","39800"
"In post","2021","50-59","Hackney and Newham","SEO/HEO","Unknown","95","95","39600","39800"
"In post","2021","50-59","Hackney and Newham","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Hackney and Newham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hackney and Newham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","AA/AO","Heterosexual / straight","100","95","27580","25450"
"In post","2021","50-59","Haringey and Islington","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","AA/AO","Unknown","55","55","29990","33730"
"In post","2021","50-59","Haringey and Islington","EO","Heterosexual / straight","75","75","31600","31060"
"In post","2021","50-59","Haringey and Islington","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","EO","Unknown","45","45","31200","31060"
"In post","2021","50-59","Haringey and Islington","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","SEO/HEO","Heterosexual / straight","30","30","43000","43240"
"In post","2021","50-59","Haringey and Islington","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Haringey and Islington","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","AA/AO","Heterosexual / straight","110","105","25130","25630"
"In post","2021","50-59","Harrow and Hillingdon","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","AA/AO","Undeclared","25","20","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","EO","Heterosexual / straight","465","405","30100","30410"
"In post","2021","50-59","Harrow and Hillingdon","EO","LGBO","10","10","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","EO","Undeclared","125","110","30060","30410"
"In post","2021","50-59","Harrow and Hillingdon","EO","Unknown","45","40","30160","31060"
"In post","2021","50-59","Harrow and Hillingdon","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","SEO/HEO","Heterosexual / straight","185","180","37490","36950"
"In post","2021","50-59","Harrow and Hillingdon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","SEO/HEO","Undeclared","45","45","39280","37910"
"In post","2021","50-59","Harrow and Hillingdon","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Harrow and Hillingdon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","AA/AO","Heterosexual / straight","170","155","24010","21550"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","AA/AO","Undeclared","35","30","22500","21010"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","AA/AO","Unknown","75","65","23730","21010"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","EO","Heterosexual / straight","120","105","28280","27570"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","EO","Undeclared","20","15","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","EO","Unknown","35","30","27490","27570"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","SEO/HEO","Heterosexual / straight","50","45","38690","34360"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","Unknown","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Hartlepool and Stockton-on-Tees","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Heart of Essex","AA/AO","Heterosexual / straight","75","70","24960","23270"
"In post","2021","50-59","Heart of Essex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Heart of Essex","AA/AO","Undeclared","15","10","[c]","[c]"
"In post","2021","50-59","Heart of Essex","AA/AO","Unknown","25","25","[c]","[c]"
"In post","2021","50-59","Heart of Essex","EO","Heterosexual / straight","55","55","29080","29290"
"In post","2021","50-59","Heart of Essex","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Heart of Essex","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Heart of Essex","EO","Unknown","15","15","[c]","[c]"
"In post","2021","50-59","Heart of Essex","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","50-59","Heart of Essex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Heart of Essex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Heart of Essex","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Heart of Essex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Heart of Essex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Heart of Essex","SEO/HEO","Heterosexual / straight","40","40","37920","36240"
"In post","2021","50-59","Heart of Essex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Heart of Essex","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","50-59","Heart of Essex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Heart of Essex","Unknown","Heterosexual / straight","10","10","[c]","[c]"
