"Status","Year","Ethnicity","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Chinese","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Research","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning Inspectors","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning Inspectors","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Psychology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Psychology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Psychology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Psychology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Statistics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tax","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tax","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tax","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tax","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tax","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tax","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Tax","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinarian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinarian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Veterinarian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Corporate Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data and Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Economics","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Economics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
