"Status","Year","Age","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Competition and Markets Authority","Competition and Markets Authority","Heterosexual / straight","120","120","39230","34150"
"In post","2021","20-29","Competition and Markets Authority","Competition and Markets Authority","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Competition and Markets Authority","Competition and Markets Authority","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Criminal Injuries Compensation Authority","Ministry of Justice","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Criminal Injuries Compensation Authority","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Criminal Injuries Compensation Authority","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Crown Commercial Service","Other Cabinet Office Agencies","Heterosexual / straight","80","80","28930","27770"
"In post","2021","20-29","Crown Commercial Service","Other Cabinet Office Agencies","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Crown Commercial Service","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Commercial Service","Other Cabinet Office Agencies","Unknown","50","50","28150","27770"
"In post","2021","20-29","Crown Office and Procurator Fiscal Service","Scottish Government","Heterosexual / straight","355","340","26240","22220"
"In post","2021","20-29","Crown Office and Procurator Fiscal Service","Scottish Government","LGBO","20","20","[c]","[c]"
"In post","2021","20-29","Crown Office and Procurator Fiscal Service","Scottish Government","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Crown Office and Procurator Fiscal Service","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Crown Prosecution Service","Attorney General's Departments","Heterosexual / straight","690","680","27860","25480"
"In post","2021","20-29","Crown Prosecution Service","Attorney General's Departments","LGBO","55","55","26610","24590"
"In post","2021","20-29","Crown Prosecution Service","Attorney General's Departments","Undeclared","35","35","26070","23520"
"In post","2021","20-29","Crown Prosecution Service","Attorney General's Departments","Unknown","105","105","25800","24590"
"In post","2021","20-29","Debt Management Office","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt Management Office","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt Management Office","HM Treasury","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Defence Electronics and Components Agency","Ministry of Defence","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Defence Electronics and Components Agency","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Defence Electronics and Components Agency","Ministry of Defence","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Defence Electronics and Components Agency","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Defence Equipment and Support","Ministry of Defence","Heterosexual / straight","1580","1570","26690","26070"
"In post","2021","20-29","Defence Equipment and Support","Ministry of Defence","LGBO","105","105","25740","26070"
"In post","2021","20-29","Defence Equipment and Support","Ministry of Defence","Undeclared","125","125","28120","28120"
"In post","2021","20-29","Defence Equipment and Support","Ministry of Defence","Unknown","245","240","26430","27540"
"In post","2021","20-29","Defence Science and Technology Laboratory","Ministry of Defence","Heterosexual / straight","640","640","29180","28650"
"In post","2021","20-29","Defence Science and Technology Laboratory","Ministry of Defence","LGBO","70","70","28680","28650"
"In post","2021","20-29","Defence Science and Technology Laboratory","Ministry of Defence","Undeclared","35","35","28840","28650"
"In post","2021","20-29","Defence Science and Technology Laboratory","Ministry of Defence","Unknown","160","160","28720","28650"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","1190","1185","40880","39500"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","LGBO","225","225","40650","40050"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Undeclared","130","130","41350","39650"
"In post","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","280","280","39440","36990"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Heterosexual / straight","460","455","41110","35180"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","LGBO","85","85","41580","34090"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Undeclared","40","40","42920","39910"
"In post","2021","20-29","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Unknown","90","90","39420","34020"
"In post","2021","20-29","Department for Education (excl. agencies)","Department for Education","Heterosexual / straight","815","810","36250","33300"
"In post","2021","20-29","Department for Education (excl. agencies)","Department for Education","LGBO","115","110","35170","32940"
"In post","2021","20-29","Department for Education (excl. agencies)","Department for Education","Undeclared","60","60","37240","36500"
"In post","2021","20-29","Department for Education (excl. agencies)","Department for Education","Unknown","270","265","35880","32940"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","735","730","34510","32560"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","LGBO","100","100","35580","33120"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Undeclared","85","80","34360","32560"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","200","200","36190","33120"
"In post","2021","20-29","Department for International Trade","Department for International Trade","Heterosexual / straight","505","505","36780","32120"
"In post","2021","20-29","Department for International Trade","Department for International Trade","LGBO","90","90","38840","38160"
"In post","2021","20-29","Department for International Trade","Department for International Trade","Undeclared","30","30","39660","38350"
"In post","2021","20-29","Department for International Trade","Department for International Trade","Unknown","325","320","37570","33360"
"In post","2021","20-29","Department for Transport (excl. agencies)","Department for Transport","Heterosexual / straight","545","545","38870","35060"
"In post","2021","20-29","Department for Transport (excl. agencies)","Department for Transport","LGBO","85","85","37630","34710"
"In post","2021","20-29","Department for Transport (excl. agencies)","Department for Transport","Undeclared","25","25","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","Department for Transport","Unknown","270","270","36760","34710"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Heterosexual / straight","7260","7135","26620","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","LGBO","960","950","26140","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Undeclared","475","465","26470","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","1600","1555","27030","27570"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Heterosexual / straight","330","325","37840","32790"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","LGBO","70","70","38660","32790"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Undeclared","20","20","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","820","815","36940","32790"
"In post","2021","20-29","Disclosure Scotland","Scottish Government","Heterosexual / straight","45","45","22850","21150"
"In post","2021","20-29","Disclosure Scotland","Scottish Government","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Disclosure Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Disclosure Scotland","Scottish Government","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Licensing Agency","Department for Transport","Heterosexual / straight","525","495","23020","21590"
"In post","2021","20-29","Driver and Vehicle Licensing Agency","Department for Transport","LGBO","40","40","23170","21590"
"In post","2021","20-29","Driver and Vehicle Licensing Agency","Department for Transport","Undeclared","30","25","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","195","185","21780","21590"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Department for Transport","Heterosexual / straight","135","130","26810","26350"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Department for Transport","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Department for Transport","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Department for Transport","Unknown","125","125","25940","26130"
"In post","2021","20-29","Education and Skills Funding Agency","Department for Education","Heterosexual / straight","215","215","32120","29730"
"In post","2021","20-29","Education and Skills Funding Agency","Department for Education","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","Department for Education","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","Department for Education","Unknown","60","60","33720","31580"
"In post","2021","20-29","Education Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","ESTYN","ESTYN","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","ESTYN","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","ESTYN","ESTYN","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","FCDO Services","Foreign, Commonwealth and Development Office","Heterosexual / straight","110","110","27680","26590"
"In post","2021","20-29","FCDO Services","Foreign, Commonwealth and Development Office","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","FCDO Services","Foreign, Commonwealth and Development Office","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","FCDO Services","Foreign, Commonwealth and Development Office","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Food Standards Agency","Heterosexual / straight","100","100","32970","32350"
"In post","2021","20-29","Food Standards Agency","Food Standards Agency","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Food Standards Agency","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Food Standards Scotland","Scottish Government","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Food Standards Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Scotland","Scottish Government","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Heterosexual / straight","865","865","34900","34220"
"In post","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","LGBO","90","90","36820","34860"
"In post","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Undeclared","80","80","34670","34770"
"In post","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Unknown","310","310","36440","35120"
"In post","2021","20-29","Forestry and Land Scotland","Scottish Government","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","Forestry and Land Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Forestry and Land Scotland","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Forestry and Land Scotland","Scottish Government","Unknown","85","85","25250","24270"
"In post","2021","20-29","Government Actuary's Department","Chancellor's other departments","Heterosexual / straight","45","45","36540","33890"
"In post","2021","20-29","Government Actuary's Department","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
